database	model	descr	ncurated	nllm	ninter	generatio	bgratio	non_hgcn	ndup	p_val	p_val_adj
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Aspartate Family Amino Acid Metabolic Process	12	40	5	0.125	0.0006046558500453492	4	2	2.017576802860265e-11	1.0909037773065454e-07
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Aspartate Metabolic Process	5	8	2	0.25	0.0002519399375188955	0	0	1.4217396682560957e-06	0.0076873463862607095
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Aspartate Transmembrane Transport	9	7	4	0.5714285714285714	0.00045349188753401187	0	0	6.833047163789868e-13	3.6946286014611815e-09
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Associative Learning	18	11	1	0.09090909090909091	0.0009069837750680237	0	0	0.009943171752423046	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Astral Microtubule Organization	8	7	0	0.0	0.0004031039000302328	2	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Astrocyte Activation	12	11	1	0.09090909090909091	0.0006046558500453492	0	0	0.0066368103590570635	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Astrocyte Development	15	6	0	0.0	0.0007558198125566865	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Astrocyte Differentiation	5	24	1	0.041666666666666664	0.0002519399375188955	0	0	0.0060340750245627475	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Atrial Cardiac Muscle Cell Action Potential	12	16	7	0.4375	0.0006046558500453492	0	0	3.778389630698694e-20	2.042975273318784e-16
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Atrial Cardiac Muscle Cell To AV Node Cell Signaling	7	31	2	0.06451612903225806	0.0003527159125264537	0	0	4.938187394585871e-05	0.267007792425258
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Atrial Cardiac Muscle Tissue Development	12	29	3	0.10344827586206896	0.0006046558500453492	6	0	6.128191497621704e-07	0.0033135131427640555
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Atrial Septum Development	13	5	2	0.4	0.0006550438375491283	0	0	3.9617566225621126e-06	0.02142121805819334
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Atrial Septum Morphogenesis	10	7	2	0.2857142857142857	0.000503879875037791	0	0	4.797240711176679e-06	0.0259386805253323
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Atrioventricular Valve Development	13	10	1	0.1	0.0006550438375491283	0	0	0.006536910691628742	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Atrioventricular Valve Formation	6	13	2	0.15384615384615385	0.0003023279250226746	0	1	5.936249346478124e-06	0.032097300216407214
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Atrioventricular Valve Morphogenesis	19	6	2	0.3333333333333333	0.0009573717625718028	0	0	1.302062803882314e-05	0.07040253580591672
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Attachment Of GPI Anchor To Protein	5	9	1	0.1111111111111111	0.0002519399375188955	2	0	0.002266202433353849	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Attachment Of Mitotic Spindle Microtubules To Kinetochore	12	19	1	0.05263157894736842	0.0006046558500453492	3	0	0.011438194155707293	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Auditory Behavior	8	15	0	0.0	0.0004031039000302328	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Auditory Receptor Cell Morphogenesis	6	11	1	0.09090909090909091	0.0003023279250226746	0	0	0.0033224234263813644	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Auditory Receptor Cell Stereocilium Organization	6	14	0	0.0	0.0003023279250226746	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Autocrine Signaling	5	9	0	0.0	0.0002519399375188955	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Autonomic Nervous System Development	16	5	1	0.2	0.0008062078000604656	0	0	0.004028192162550717	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Autophagosome Assembly	65	11	6	0.5454545454545454	0.0032752191877456413	3	0	4.531357463909776e-13	2.450104980736016e-09
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Autophagosome Maturation	44	18	2	0.1111111111111111	0.0022170714501662803	5	0	0.0007217607571306788	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Autophagosome Membrane Docking	6	19	0	0.0	0.0003023279250226746	4	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Autophagosome Organization	61	33	20	0.6060606060606061	0.003073667237730525	2	3	1.0130703127333454e-43	5.477671180949199e-40
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Autophagosome-Lysosome Fusion	8	10	0	0.0	0.0004031039000302328	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Autophagy Of Mitochondrion	49	37	19	0.5135135135135135	0.0024690113876851758	4	4	9.222169949111039e-42	4.986427291484339e-38
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Autophagy Of Nucleus	18	15	7	0.4666666666666667	0.0009069837750680237	4	1	8.541885276401601e-19	4.618597368950346e-15
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Autophagy Of Peroxisome	9	6	1	0.16666666666666666	0.00045349188753401187	4	0	0.0027194424133144585	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Axo-Dendritic Protein Transport	7	5	1	0.2	0.0003527159125264537	0	0	0.0017631349285127376	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Axo-Dendritic Transport	5	18	0	0.0	0.0002519399375188955	2	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Axon Development	99	42	7	0.16666666666666666	0.004988410762874131	3	2	1.5000844685036984e-09	8.110956721199497e-06
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Axon Ensheathment In Central Nervous System	7	19	2	0.10526315789473684	0.0003527159125264537	0	4	1.8196457795608615e-05	0.09838824730085578
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Axon Extension	23	5	0	0.0	0.0011589237125869192	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Axon Extension Involved In Axon Guidance	6	8	2	0.25	0.0003023279250226746	1	0	2.1323943644484912e-06	0.011529856328572992
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Axon Guidance	149	39	34	0.8717948717948718	0.0075078101380630854	0	0	7.33333777738037e-69	3.965135736229566e-65
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Axon Regeneration	9	12	0	0.0	0.00045349188753401187	3	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Axonal Fasciculation	12	6	0	0.0	0.0006046558500453492	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Axonal Transport	39	16	5	0.3125	0.0019651315126473848	1	0	9.749637643342503e-11	5.271629073755291e-07
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Axonal Transport Of Mitochondrion	12	12	2	0.16666666666666666	0.0006046558500453492	4	0	2.207288074376485e-05	0.11934806618153655
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Axonemal Central Apparatus Assembly	5	9	1	0.1111111111111111	0.0002519399375188955	1	0	0.002266202433353849	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Axonemal Dynein Complex Assembly	37	39	16	0.41025641025641024	0.0018643555376398266	10	0	1.777094092671989e-35	9.608747759077444e-32
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Axoneme Assembly	41	24	8	0.3333333333333333	0.002065907487654943	5	0	1.1706267154336054e-16	6.329578650349505e-13
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Axonogenesis	188	10	2	0.2	0.00947294165071047	0	0	0.0038924808141354173	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Barbed-End Actin Filament Capping	18	10	5	0.5	0.0009069837750680237	0	0	8.435263126089059e-14	4.560946772276354e-10
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Base Conversion Or Substitution Editing	17	5	2	0.4	0.0008565957875642446	2	0	6.907675155900306e-06	0.03734979956795295
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Base-Excision Repair	36	16	15	0.9375	0.0018139675501360475	0	3	4.1201631374793285e-42	2.227772208435073e-38
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Base-Excision Repair, AP Site Formation	11	5	2	0.4	0.0005542678625415701	0	1	2.7935468266191725e-06	0.015104707691529865
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Base-Excision Repair, Gap-Filling	12	9	4	0.4444444444444444	0.0006046558500453492	1	0	9.659978399583769e-12	5.223150320654944e-08
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Basement Membrane Organization	10	29	3	0.10344827586206896	0.000503879875037791	1	0	3.348221377514734e-07	0.0018103832988222166
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Basic Amino Acid Transmembrane Transport	8	6	1	0.16666666666666666	0.0004031039000302328	0	0	0.00241746506513704	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Basic Amino Acid Transport	5	24	3	0.125	0.0002519399375188955	0	0	1.5525546171251735e-08	8.394662814795813e-05
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Behavioral Fear Response	5	8	1	0.125	0.0002519399375188955	0	0	0.0020146052481696043	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Benzene-Containing Compound Metabolic Process	7	6	1	0.16666666666666666	0.0003527159125264537	0	0	0.002115441979813554	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Bicarbonate Transport	19	5	4	0.8	0.0009573717625718028	0	0	3.0088839518904004e-12	1.6269035527871395e-08
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Bicellular Tight Junction Assembly	47	18	14	0.7777777777777778	0.0023682354126776176	0	0	6.397166715129159e-35	3.4589480428703363e-31
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Bile Acid And Bile Salt Transport	23	13	4	0.3076923076923077	0.0011589237125869192	3	0	9.775991392381072e-10	5.285878545860446e-06
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Bile Acid Biosynthetic Process	25	12	8	0.6666666666666666	0.0012596996875944774	0	0	9.046195133389329e-22	4.89127770862361e-18
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Bile Acid Metabolic Process	31	15	4	0.26666666666666666	0.001562027612617152	0	0	6.60869096534267e-09	3.5733192049607816e-05
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Biogenic Amine Biosynthetic Process	11	10	2	0.2	0.0005542678625415701	0	0	1.2551957006079237e-05	0.06786843153187043
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Biogenic Amine Metabolic Process	12	6	1	0.16666666666666666	0.0006046558500453492	0	0	0.0036251000043386853	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Biomineral Tissue Development	9	9	1	0.1111111111111111	0.00045349188753401187	0	0	0.004076696881969058	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Bleb Assembly	6	14	0	0.0	0.0003023279250226746	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Blood Circulation	50	23	3	0.13043478260869565	0.002519399375188955	1	0	2.591124097864686e-05	0.14010207997154359
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Blood Coagulation, Fibrin Clot Formation	14	15	4	0.26666666666666666	0.0007054318250529074	0	0	2.1111311379306486e-10	1.1414886062791018e-06
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Blood Coagulation, Intrinsic Pathway	7	16	2	0.125	0.0003527159125264537	0	0	1.2775885038299956e-05	0.06907921040208787
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Blood Vessel Diameter Maintenance	36	6	5	0.8333333333333334	0.0018139675501360475	0	0	8.889854293241595e-14	4.806744216355731e-10
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Blood Vessel Endothelial Cell Migration	22	8	1	0.125	0.0011085357250831401	0	0	0.008845275423862167	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis	5	9	0	0.0	0.0002519399375188955	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Blood Vessel Morphogenesis	53	10	1	0.1	0.002670563337700292	4	0	0.026462724293900994	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Body Fluid Secretion	13	12	0	0.0	0.0006550438375491283	1	1	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Bone Development	44	15	0	0.0	0.0022170714501662803	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Bone Morphogenesis	14	9	0	0.0	0.0007054318250529074	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Bone Resorption	8	16	0	0.0	0.0004031039000302328	1	4	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Box C/D snoRNP Assembly	8	11	0	0.0	0.0004031039000302328	2	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Bradykinin Catabolic Process	5	6	2	0.3333333333333333	0.0002519399375188955	0	0	7.617998569497425e-07	0.0041190518265272575
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Brain Development	169	16	2	0.125	0.008515569888138667	0	0	0.008130757176411957	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Brain Morphogenesis	11	20	0	0.0	0.0005542678625415701	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Branched-Chain Amino Acid Catabolic Process	17	7	5	0.7142857142857143	0.0008565957875642446	0	0	5.084257656496692e-15	2.7490581148677614e-11
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Branched-Chain Amino Acid Metabolic Process	15	10	8	0.8	0.0007558198125566865	0	0	4.88500771845989e-25	2.6413236733712625e-21
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Branched-Chain Amino Acid Transport	10	7	4	0.5714285714285714	0.000503879875037791	0	0	1.138932973421022e-12	6.158210587287466e-09
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Branching Involved In Blood Vessel Morphogenesis	13	15	4	0.26666666666666666	0.0006550438375491283	0	0	1.5083165449950836e-10	8.155467558788417e-07
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Branching Involved In Ureteric Bud Morphogenesis	18	12	1	0.08333333333333333	0.0009069837750680237	0	0	0.01084245130575889	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Branching Morphogenesis Of An Epithelial Tube	42	6	1	0.16666666666666666	0.002116295475158722	0	0	0.012659016361765543	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Brown Fat Cell Differentiation	8	8	2	0.25	0.0004031039000302328	0	0	3.979666207741586e-06	0.021518055185258754
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Bundle Of His Cell To Purkinje Myocyte Communication	8	14	0	0.0	0.0004031039000302328	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Bundle Of His cell-Purkinje Myocyte Adhesion Involved In Cell Communication	5	7	0	0.0	0.0002519399375188955	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	cAMP Biosynthetic Process	9	18	8	0.4444444444444444	0.00045349188753401187	0	0	6.628738822656115e-25	3.5841590814101614e-21
GO_Biological_Process_2023	gpt-3.5-turbo-0125	cAMP Metabolic Process	12	10	8	0.8	0.0006046558500453492	0	0	3.754163257806827e-26	2.0298760734961513e-22
GO_Biological_Process_2023	gpt-3.5-turbo-0125	cAMP-mediated Signaling	26	57	8	0.14035087719298245	0.0013100876750982565	2	3	4.207006681604444e-15	2.2747285127435228e-11
GO_Biological_Process_2023	gpt-3.5-turbo-0125	cGMP Biosynthetic Process	9	3	1	0.3333333333333333	0.00045349188753401187	2	0	0.0013605440333109616	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	cGMP Metabolic Process	11	5	0	0.0	0.0005542678625415701	2	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	cGMP-mediated Signaling	17	59	2	0.03389830508474576	0.0008565957875642446	14	0	0.0011501634931100205	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	calcineurin-NFAT Signaling Cascade	10	16	7	0.4375	0.000503879875037791	7	0	5.725341314335471e-21	3.095692048661189e-17
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Calcineurin-Mediated Signaling	11	7	6	0.8571428571428571	0.0005542678625415701	0	0	3.825726049773841e-20	2.0685700751127156e-16
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Calcitonin Family Receptor Signaling Pathway	6	19	4	0.21052631578947367	0.0003023279250226746	9	0	8.997571760405588e-12	4.8649870508513014e-08
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Calcium Import Into The Mitochondrion	9	9	4	0.4444444444444444	0.00045349188753401187	2	0	2.458904718281424e-12	1.329529781174766e-08
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Calcium Ion Homeostasis	102	58	12	0.20689655172413793	0.005139574725385468	0	0	1.3587989995448893e-16	7.347026190539216e-13
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Calcium Ion Import	12	0	0		0.0006046558500453492	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Calcium Ion Import Across Plasma Membrane	37	10	4	0.4	0.0018643555376398266	0	2	2.1452412912553844e-09	1.1599319661817863e-05
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Calcium Ion Transmembrane Import Into Cytosol	83	24	3	0.125	0.004182202962813665	3	0	0.00013564546093525708	0.733435007276935
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Calcium Ion Transmembrane Transport	80	76	13	0.17105263157894737	0.004031039000302328	50	0	3.508025208091946e-18	1.896789230015315e-14
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Calcium Ion Transport	112	65	27	0.4153846153846154	0.005643454600423259	5	0	9.431145776695335e-45	5.099420521459167e-41
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Calcium Ion Transport Into Cytosol	9	26	1	0.038461538461538464	0.00045349188753401187	4	0	0.011736837800792587	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Calcium Ion-Regulated Exocytosis Of Neurotransmitter	14	31	10	0.3225806451612903	0.0007054318250529074	0	0	1.709064237440787e-26	9.240910331842335e-23
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules	38	14	14	1.0	0.0019147435251436057	0	0	5.916183883820933e-40	3.198880625981979e-36
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Calcium-Independent Cell-Cell Adhesion Via Plasma Membrane Cell-Adhesion Molecules	19	15	10	0.6666666666666666	0.0009573717625718028	2	0	1.0725212509592172e-28	5.799122403936488e-25
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Calcium-Ion Regulated Exocytosis	26	20	14	0.7	0.0013100876750982565	1	0	2.263263205632984e-38	1.2237464152857544e-34
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Calcium-Mediated Signaling	85	21	2	0.09523809523809523	0.004282978937821223	0	0	0.0036412204768362304	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Calcium-Mediated Signaling Using Intracellular Calcium Source	20	19	0	0.0	0.001007759750075582	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Camera-Type Eye Development	26	11	0	0.0	0.0013100876750982565	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Camera-Type Eye Morphogenesis	9	20	0	0.0	0.00045349188753401187	3	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Canonical Wnt Signaling Pathway	65	29	22	0.7586206896551724	0.0032752191877456413	2	0	6.453595681903282e-51	3.4894591852051044e-47
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Cap-Dependent Translational Initiation	5	24	1	0.041666666666666664	0.0002519399375188955	3	0	0.0060340750245627475	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Carbohydrate Biosynthetic Process	25	36	0	0.0	0.0012596996875944774	1	9	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Carbohydrate Catabolic Process	41	17	1	0.058823529411764705	0.002065907487654943	11	0	0.03463003221381159	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Carbohydrate Derivative Biosynthetic Process	29	49	1	0.02040816326530612	0.0014612516376095938	14	1	0.06932555000857744	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Carbohydrate Derivative Catabolic Process	17	20	0	0.0	0.0008565957875642446	4	1	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Carbohydrate Derivative Transport	17	10	0	0.0	0.0008565957875642446	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Carbohydrate Phosphorylation	9	25	5	0.2	0.00045349188753401187	0	0	2.60777442133702e-13	1.4100236296169268e-09
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Carbon Dioxide Transport	11	11	1	0.09090909090909091	0.0005542678625415701	0	0	0.006084970161926359	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Carboxylic Acid Biosynthetic Process	17	21	0	0.0	0.0008565957875642446	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Carboxylic Acid Catabolic Process	17	36	0	0.0	0.0008565957875642446	0	7	1.0	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Carboxylic Acid Metabolic Process	33	24	1	0.041666666666666664	0.0016628035876247102	1	0	0.03923971093477639	1.0
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Carboxylic Acid Transmembrane Transport	39	7	5	0.7142857142857143	0.0019651315126473848	0	0	4.748121713807945e-13	2.5673094106559562e-09
GO_Biological_Process_2023	gpt-3.5-turbo-0125	Carboxylic Acid Transport	53	42	21	0.5	0.002670563337700292	1	0	5.075762123409613e-45	2.7444645801275777e-41
