model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Wnt Signaling Pathway WP363, Hippo YAP Signaling WP4537	Wnt Signaling Pathway, Hippo YAP Signaling	Wnt signaling pathway regulation	0.5	0.4	0.6492812412185484	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Renin Angiotensin Aldosterone System RAAS WP4756, Purine Metabolism WP4792	Renin Angiotensin Aldosterone System RAAS, Purine Metabolism	Purine metabolism and hormone regulation	0.2857142857142857	0.16666666666666666	0.6006592784362562	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Proteasome Degradation WP183, Dopamine Metabolism WP2436	Proteasome Degradation, Dopamine Metabolism	Proteasomal Degradation Pathway	0.5	0.3333333333333333	0.6800398561033884	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Glutathione Metabolism WP100, DNA Mismatch Repair WP531	Glutathione Metabolism, DNA Mismatch Repair	DNA Replication and Repair	0.4	0.0	0.4865276620901331	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Urea Cycle And Associated Pathways WP4595, TCA Cycle Aka Krebs Or Citric Acid Cycle WP78	Urea Cycle And Associated Pathways, TCA Cycle Aka Krebs Or Citric Acid Cycle	Citric Acid Cycle (TCA Cycle)	0.38461538461538464	0.25	0.6280614093016064	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Insulin Signaling WP481, Fatty Acid Transporters WP5061	Insulin Signaling, Fatty Acid Transporters	Insulin signaling pathway and glucose metabolism  	0.4	0.25	0.6351939409153147	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Vitamin D Metabolism WP1531, Hedgehog Signaling Pathway WP4249	Vitamin D Metabolism, Hedgehog Signaling Pathway	Hedgehog signaling pathway regulation	0.5	0.4	0.5536337339390687	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Type III Interferon Signaling WP2113, Unfolded Protein Response WP4925	Type III Interferon Signaling, Unfolded Protein Response	Unfolded Protein Response and Apoptosis Regulation	0.42857142857142855	0.3333333333333333	0.5888309880020519	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	MAPK Signaling Pathway WP382, TCA Cycle Aka Krebs Or Citric Acid Cycle WP78	MAPK Signaling Pathway, TCA Cycle Aka Krebs Or Citric Acid Cycle	MAPK signaling cascade regulation	0.18181818181818182	0.1	0.5766626108779611	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Dopamine Metabolism WP2436, Sphingolipid Metabolism Overview WP4725	Dopamine Metabolism, Sphingolipid Metabolism Overview	Sphingolipid metabolism and signaling	0.4	0.25	0.7108342817518136	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Proteoglycan Biosynthesis WP4784, T Cell Receptor Signaling Pathway WP69	Proteoglycan Biosynthesis, T Cell Receptor Signaling Pathway	T cell receptor signaling cascade and immune response	0.5714285714285714	0.5	0.5272009249533819	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Pentose Phosphate Metabolism WP134, Urea Cycle And Metabolism Of Amino Groups WP497	Pentose Phosphate Metabolism, Urea Cycle And Metabolism Of Amino Groups	Urea Cycle and Amino Acid Metabolism	0.5	0.2222222222222222	0.7252048104916238	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	mRNA Processing WP411, DNA Replication WP466	mRNA Processing, DNA Replication	RNA processing and splicing	0.25	0.0	0.5543730964337761	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	MAPK Signaling Pathway WP382, Unfolded Protein Response WP4925	MAPK Signaling Pathway, Unfolded Protein Response	Cellular Signaling and Regulation	0.16666666666666666	0.0	0.4783423986639542	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Renin Angiotensin Aldosterone System RAAS WP4756, Unfolded Protein Response WP4925	Renin Angiotensin Aldosterone System RAAS, Unfolded Protein Response	Endoplasmic Reticulum Stress Response and Apoptosis	0.125	0.0	0.5123585325622262	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Pyrimidine Metabolism And Related Diseases WP4225, Pentose Phosphate Pathway In Senescent Cells WP5043	Pyrimidine Metabolism And Related Diseases, Pentose Phosphate Pathway In Senescent Cells	Nucleotide biosynthesis and metabolism	0.18181818181818182	0.0	0.6032181232602517	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Purine Metabolism WP4792, Pentose Phosphate Pathway In Senescent Cells WP5043	Purine Metabolism, Pentose Phosphate Pathway In Senescent Cells	Purine nucleotide biosynthesis and metabolism	0.25	0.0	0.675023541849288	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Base Excision Repair WP4752, Pentose Phosphate Pathway In Senescent Cells WP5043	Base Excision Repair, Pentose Phosphate Pathway In Senescent Cells	DNA Repair and Maintenance	0.1111111111111111	0.0	0.513407021323237	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Sphingolipid Metabolism Overview WP4725, Urea Cycle And Metabolism Of Amino Groups WP497	Sphingolipid Metabolism Overview, Urea Cycle And Metabolism Of Amino Groups	Sphingolipid metabolism	0.2	0.1111111111111111	0.6983892689574853	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Proteasome Degradation WP183, Urea Cycle And Metabolism Of Amino Groups WP497	Proteasome Degradation, Urea Cycle And Metabolism Of Amino Groups	Protein Ubiquitination and Proteasomal Degradation Pathway	0.3333333333333333	0.125	0.6312287921287802	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Glycerophospholipid Biosynthetic Pathway WP2533, Steroid Hormone Precursor Biosynthesis WP5277	Glycerophospholipid Biosynthetic Pathway, Steroid Hormone Precursor Biosynthesis	Lipid metabolism and biosynthesis	0.14285714285714285	0.0	0.6291659564674281	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Purinergic Signaling WP4900, Heme Biosynthesis WP561	Purinergic Signaling, Heme Biosynthesis	response to purine-containing compound, purinergic signaling pathway, hemoglobin biosynthetic process, heme biosynthetic process	0.75	0.3333333333333333	0.7400993421373205	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	One Carbon Metabolism WP241, Mitochondrial Complex II Assembly WP4920	One Carbon Metabolism, Mitochondrial Complex II Assembly	One-carbon metabolic process, Folate metabolic process, Methionine biosynthetic process	0.42857142857142855	0.3333333333333333	0.5803497873534744	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Renin Angiotensin Aldosterone System RAAS WP4756, Mitochondrial Complex II Assembly WP4920	Renin Angiotensin Aldosterone System RAAS, Mitochondrial Complex II Assembly	Renin-angiotensin system, Steroid biosynthesis, CREB signaling pathway, Citric acid (TCA) cycle	0.3333333333333333	0.125	0.5953852801939081	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, DNA Replication WP466	Cholesterol Biosynthesis Pathway, DNA Replication	DNA replication initiation, DNA replication, mevalonate pathway, DNA-directed DNA polymerase activity, cholesterol biosynthetic process, sterol biosynthetic process, MCM complex, DNA polymerase delta complex, DNA polymerase alpha complex	0.8	0.5	0.7378854477019041	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Fatty Acid Beta Oxidation WP143, Sphingolipid Metabolism Overview WP4725	Fatty Acid Beta Oxidation, Sphingolipid Metabolism Overview	Fatty acid oxidation, Fatty acid beta-oxidation, Ceramide biosynthetic process, Sphingolipid metabolism, Fatty acid catabolic process, Lipid catabolic process, Sphingolipid biosynthetic process, Glycerolipid metabolism, Sphingomyelin metabolism, Acyl-CoA metabolic process, Lactosylceramide biosynthetic process, Fatty acid beta-oxidation using acyl-CoA dehydrogenase, Lipid metabolic process, Regulation of lipid metabolic process	0.8571428571428571	0.6666666666666666	0.7091525501305869	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Mitochondrial Complex III Assembly WP4921, TCA Cycle Aka Krebs Or Citric Acid Cycle WP78	Mitochondrial Complex III Assembly, TCA Cycle Aka Krebs Or Citric Acid Cycle	Citric acid (TCA) cycle, Mitochondrial respiratory chain complex III assembly, Mitochondrial electron transport, NADH to ubiquinone, Mitochondrial electron transport, ubiquinol to cytochrome c, Mitochondrial respiratory chain complex II assembly	0.6666666666666666	0.36363636363636365	0.830134776052567	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Pyrimidine Metabolism And Related Diseases WP4225, Nucleotide Excision Repair WP4753	Pyrimidine Metabolism And Related Diseases, Nucleotide Excision Repair	Nucleotide excision repair, Pyrimidine metabolism, DNA replication, Urea cycle	0.625	0.42857142857142855	0.7486187357002198	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Tryptophan Metabolism WP465, Urea Cycle And Metabolism Of Amino Groups WP497	Tryptophan Metabolism, Urea Cycle And Metabolism Of Amino Groups	Kynurenine pathway, Tryptophan catabolic process, Tryptophan metabolism, Amino acid derivative biosynthetic process, Nitrogen compound metabolic process, Alanine, aspartate and glutamate metabolism, Melatonin biosynthetic process, Glycine, serine and threonine metabolism, Fatty acid beta-oxidation using acyl-CoA dehydrogenase, Melatonin biosynthesis, Polyamine biosynthetic process, Nitrogen metabolism, Arginine and proline metabolism, Guanidino compound metabolic process, Arginine biosynthesis	0.5555555555555556	0.125	0.6954580032795816	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Proteasome Degradation WP183, Purinergic Signaling WP4900	Proteasome Degradation, Purinergic Signaling	proteasome complex, proteasome-mediated ubiquitin-dependent protein catabolic process, purinergic receptor signaling pathway, antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	0.75	0.0	0.6824774944314127	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Pentose Phosphate Metabolism WP134, T Cell Receptor Signaling Pathway WP69	Pentose Phosphate Metabolism, T Cell Receptor Signaling Pathway	T cell receptor signaling pathway, Regulation of ERK1 and ERK2 cascade, Positive regulation of MAP kinase activity, MAPK signaling pathway, Regulation of Vav protein signal transduction, Positive regulation of ERK1 and ERK2 cascade, Positive regulation of stress-activated MAPK cascade, Positive regulation of MAP kinase activity, NF-kappaB signaling pathway, Positive regulation of T cell proliferation, Positive regulation of DNA-templated transcription, Positive regulation of T cell cytokine production, Positive regulation of Rac protein signal transduction, Regulation of dendritic cell cytokine production	0.625	0.5714285714285714	0.5914199806000756	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Urea Cycle And Metabolism Of Amino Groups WP497, DNA Damage Response WP707	Urea Cycle And Metabolism Of Amino Groups, DNA Damage Response	Cell cycle, Apoptosis, Transcription regulation, DNA repair	0.2	0.0	0.4908491741706385	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Notch Signaling Pathway WP61, DNA Damage Response WP707	Notch Signaling Pathway, DNA Damage Response	Notch signaling pathway, cell cycle, cellular response to DNA damage stimulus	1.0	0.6	0.8612311835809598	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Mitochondrial Long Chain Fatty Acid Beta Oxidation WP368, Hedgehog Signaling Pathway WP47	Mitochondrial Long Chain Fatty Acid Beta Oxidation, Hedgehog Signaling Pathway	Sonic hedgehog signaling pathway, Lipid metabolism, Fatty acid beta-oxidation	0.7	0.5555555555555556	0.8034434950782054	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Urea Cycle And Associated Pathways WP4595, Sphingolipid Metabolism Overview WP4725	Urea Cycle And Associated Pathways, Sphingolipid Metabolism Overview	urea cycle, sphingolipid metabolic process, ceramide biosynthetic process, mitochondrial inner membrane	0.5	0.2857142857142857	0.716356736102848	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Type III Interferon Signaling WP2113, Nucleotide Excision Repair WP4753	Type III Interferon Signaling, Nucleotide Excision Repair	Nucleotide excision repair, DNA replication, Interferon signaling pathway	0.7142857142857143	0.5	0.7882005767635214	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Vitamin D Metabolism WP1531, Pyrimidine Metabolism And Related Diseases WP4225	Vitamin D Metabolism, Pyrimidine Metabolism And Related Diseases	Vitamin D metabolic process, Nucleotide biosynthetic process, Pyrimidine catabolic process, Urea cycle	0.5	0.2857142857142857	0.753969461833793	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Steroid Biosynthesis WP496, Notch Signaling Pathway WP61	Steroid Biosynthesis, Notch Signaling Pathway	Notch signaling pathway, Regulation of gene expression, Negative regulation of apoptotic process	0.6	0.5	0.5694167308370445	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Leukotriene Metabolic Pathway WP5171, DNA Damage Response WP707	Leukotriene Metabolic Pathway, DNA Damage Response	Cell cycle, Regulation of cell cycle process, Response to DNA damage stimulus, Apoptosis, DNA repair	0.5	0.2	0.552154987768555	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Glutathione Metabolism WP100, Iron Sulfur Cluster Biogenesis WP5152	Glutathione Metabolism, Iron Sulfur Cluster Biogenesis	glutathione metabolism, iron-sulfur cluster assembly, response to oxidative stress	0.8333333333333334	0.8	0.8725913978662434	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Wnt Signaling Pathway WP363, MAPK Signaling Pathway WP382	Wnt Signaling Pathway, MAPK Signaling Pathway	FGF signaling pathway, NF-kappa B signaling pathway, MAPK signaling pathway, Ras signaling pathway	0.8333333333333334	0.8	0.7437740905790389	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Dopamine Metabolism WP2436, Tryptophan Metabolism WP465	Dopamine Metabolism, Tryptophan Metabolism	Tryptophan metabolism, Serotonin and melatonin biosynthesis, Tyrosine metabolism	0.75	0.3333333333333333	0.7910200652623908	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Purine Metabolism WP4792, Mitochondrial Complex III Assembly WP4921	Purine Metabolism, Mitochondrial Complex III Assembly	Mitochondrial respiratory chain complex III, Mitochondrial respiratory chain complex III assembly, Ubiquinol cytochrome-c reductase complex, Mitochondrial ubiquinol-cytochrome-c reductase complex, Purine metabolism, Ubiquinol-cytochrome-c reductase activity, Purine-containing compound metabolic process, Purine ribonucleoside monophosphate metabolic process, Purine ribonucleoside monophosphate catabolic process, Ubiquinol-cytochrome-c reductase complex assembly, Nucleotide biosynthetic process, Adenine metabolism, GTP biosynthetic process, Purine nucleotide biosynthesis	1.0	0.6	0.7564187874566479	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Vitamin D Metabolism WP1531, Insulin Signaling WP481	Vitamin D Metabolism, Insulin Signaling	MAPK signaling pathway, Insulin signaling pathway, PI3K-Akt signaling pathway, Regulation of lipolysis in adipocytes	0.4	0.25	0.5369312871138645	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Type III Interferon Signaling WP2113, Steroid Hormone Precursor Biosynthesis WP5277	Type III Interferon Signaling, Steroid Hormone Precursor Biosynthesis	androgen biosynthetic process, type I interferon signaling pathway, interleukin-10 signaling pathway, cortisol biosynthetic process, IFN-gamma-mediated signaling pathway	0.375	0.14285714285714285	0.7098929633628983	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	One Carbon Metabolism WP241, Iron Sulfur Cluster Biogenesis WP5152	One Carbon Metabolism, Iron Sulfur Cluster Biogenesis	One-carbon metabolic process, Methionine biosynthetic process, Mitochondrial iron-sulfur cluster assembly, Mitochondrial folic acid metabolic process	0.8571428571428571	0.6666666666666666	0.7294031211418621	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Urea Cycle And Metabolism Of Amino Groups WP497, TGF Beta Receptor Signaling WP560	Urea Cycle And Metabolism Of Amino Groups, TGF Beta Receptor Signaling	TGF-beta signaling pathway, Wnt signaling pathway, MAPK signaling pathway	0.2727272727272727	0.1	0.5156459014702892	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Purine Metabolism And Related Disorders WP4224, Mitochondrial Complex II Assembly WP4920	Purine Metabolism And Related Disorders, Mitochondrial Complex II Assembly	Mitochondrial respiratory chain complex II assembly, Purine metabolism, Adenosine salvage pathway	0.6666666666666666	0.375	0.8008434273056686	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Base Excision Repair WP4752, DNA Mismatch Repair WP531	Base Excision Repair, DNA Mismatch Repair	Base excision repair, Long-patch base excision repair, DNA polymerase complex, Single-stranded DNA binding, Single-strand break repair, DNA polymerase binding, DNA replication, Mismatch repair, Single-stranded DNA endodeoxyribonuclease activity, DNA ligase complex, DNA excision repair, G-quadruplex DNA binding	1.0	0.8	0.7132606282276394	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Sphingolipid Metabolism Overview WP4725, Purine Metabolism WP4792	Sphingolipid Metabolism Overview, Purine Metabolism	Sphingolipid metabolism, Purine metabolism, Glycosphingolipid biosynthesis	0.8	0.5	0.8633741999163037	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Wnt Signaling Pathway WP363, Hippo YAP Signaling WP4537	Wnt Signaling Pathway, Hippo YAP Signaling	Hippo signaling pathway, Wnt signaling pathway, mTOR signaling pathway, MAPK signaling pathway	0.8333333333333334	0.4	0.7361781148136071	LLM2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Renin Angiotensin Aldosterone System RAAS WP4756, Purine Metabolism WP4792	Renin Angiotensin Aldosterone System RAAS, Purine Metabolism	Calcium signaling pathway, Renin-angiotensin system, Steroid hormone biosynthesis, Purine metabolism	0.7142857142857143	0.3333333333333333	0.6729620634576517	LLM2geneset
