model	library	gt_name	gsai_name	gsai_ROUGE1	gsai_ROUGE2	gsai_ROUGEL	gsai_csim
gpt-3.5-turbo-0125	Reactome_2022	RUNX3 Regulates BCL2L11 (BIM) Transcription	Regulation of Apoptosis by TGF-beta Signaling	0.2	0.0	0.16666666666666666	0.47288408197609166
gpt-3.5-turbo-0125	Reactome_2022	RUNX3 Regulates CDKN1A Transcription	Regulation of cell cycle and growth signaling pathways	0.25	0.0	0.16666666666666666	0.4208260712457425
gpt-3.5-turbo-0125	Reactome_2022	RUNX3 Regulates NOTCH Signaling	Notch signaling pathway activation	0.5	0.3333333333333333	0.5	0.5934717907620826
gpt-3.5-turbo-0125	Reactome_2022	RUNX3 Regulates WNT Signaling	Wnt signaling pathway modulation	0.5	0.3333333333333333	0.5	0.5714804435016237
gpt-3.5-turbo-0125	Reactome_2022	RUNX3 Regulates YAP1-mediated Transcription	Hippo Signaling Pathway	0.0	0.0	0.0	0.38635596715003406
gpt-3.5-turbo-0125	Reactome_2022	RUNX3 Regulates p14-ARF	Regulation of Cell Cycle and Tumor Suppression	0.25	0.0	0.18181818181818182	0.4783863917874712
gpt-3.5-turbo-0125	Reactome_2022	Rab Regulation Of Trafficking	Membrane Trafficking and Vesicle Transport	0.25	0.0	0.22222222222222224	0.5050838063029459
gpt-3.5-turbo-0125	Reactome_2022	Rap1 Signaling	Regulation of Ras signaling pathway	0.5	0.0	0.28571428571428575	0.6262863556609664
gpt-3.5-turbo-0125	Reactome_2022	Ras Activation Upon Ca2+ Influx Thru NMDA Receptor	Regulation of Neuronal Signal Transduction Pathways	0.0	0.0	0.0	0.4680007501364965
gpt-3.5-turbo-0125	Reactome_2022	Reactions Specific To Complex N-glycan Synthesis Pathway	Glycoprotein biosynthesis in secretory pathway	0.125	0.0	0.15384615384615385	0.6037971294884923
gpt-3.5-turbo-0125	Reactome_2022	Receptor Mediated Mitophagy	Autophagy regulation	0.0	0.0	0.0	0.5261618868346666
gpt-3.5-turbo-0125	Reactome_2022	Receptor-type Tyrosine-Protein Phosphatases	Synapse formation and neuronal signaling	0.0	0.0	0.0	0.25702078269314793
gpt-3.5-turbo-0125	Reactome_2022	Recognition Of DNA Damage By PCNA-containing Replication Complex	DNA damage repair and replication	0.3333333333333333	0.125	0.42857142857142855	0.6201072205643094
gpt-3.5-turbo-0125	Reactome_2022	Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks	DNA damage response and repair	0.2	0.0	0.2	0.5454915779079922
gpt-3.5-turbo-0125	Reactome_2022	Recruitment Of NuMA To Mitotic Centrosomes	Centrosome maturation and microtubule organization	0.16666666666666666	0.0	0.1818181818181818	0.5297853221210679
gpt-3.5-turbo-0125	Reactome_2022	Recycling Of Bile Acids And Salts	Bile Acid Homeostasis and Liver Function	0.5	0.2	0.5	0.6561709441148775
gpt-3.5-turbo-0125	Reactome_2022	Recycling Of eIF2:GDP	Translation initiation regulation	0.0	0.0	0.0	0.3965934200031752
gpt-3.5-turbo-0125	Reactome_2022	Recycling Pathway Of L1	Endocytic vesicle trafficking and cytoskeletal dynamics	0.0	0.0	0.0	0.32936012647597035
gpt-3.5-turbo-0125	Reactome_2022	Reduction Of Cytosolic Ca++ Levels	Calcium ion transport and signaling coordination	0.0	0.0	0.0	0.5065608448804286
gpt-3.5-turbo-0125	Reactome_2022	Reelin Signaling Pathway	Ciliogenesis and Cell Signaling	0.3333333333333333	0.0	0.28571428571428575	0.4108954042785318
gpt-3.5-turbo-0125	Reactome_2022	Regulated Necrosis	Inflammatory signaling pathway	0.0	0.0	0.0	0.3300475868037032
gpt-3.5-turbo-0125	Reactome_2022	Regulated Proteolysis Of p75NTR	Notch signaling and proteolytic processing	0.0	0.0	0.0	0.5678639191936103
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of APC/C Activators Between G1/S And Early Anaphase	Cell cycle regulation and protein degradation	0.18181818181818182	0.0	0.23529411764705885	0.5663558761081011
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Apoptosis	Protein degradation via the Ubiquitin-Proteasome System	0.0	0.0	0.0	0.3440385297407052
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of BACH1 Activity	Ubiquitin-Proteasome System-Mediated Protein Degradation	0.0	0.0	0.0	0.3617862517342464
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Complement Cascade	Complement System Regulation	0.5	0.0	0.28571428571428575	0.8096324499679863
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of FOXO Transcriptional Activity By Acetylation	Regulation of Cellular Homeostasis and Longevity	0.2857142857142857	0.16666666666666666	0.30769230769230765	0.4234118791251287
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of FZD By Ubiquitination	Wnt signaling pathway modulation and regulation	0.2	0.0	0.1818181818181818	0.5718346506779213
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of HMOX1 Expression And Activity	Regulation of cellular oxidative stress response	0.3333333333333333	0.2	0.3333333333333333	0.562668160763849
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of HSF1-mediated Heat Shock Response	Nuclear Pore Complex Formation and Protein Transport	0.0	0.0	0.0	0.27464671822346987
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of IFNA/IFNB Signaling	Interferon Signaling Pathway	0.2	0.0	0.25	0.6559972125568657
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of IFNG Signaling	JAK-STAT Signaling Pathway Regulation  	0.5	0.0	0.22222222222222224	0.4607449897177906
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of IGF Transport And Uptake By IGFBPs	Extracellular matrix remodeling and cell signaling	0.125	0.0	0.14285714285714288	0.310617338112427
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of KIT Signaling	Cellular Signaling and Regulation of the Immune Response	0.75	0.3333333333333333	0.3333333333333333	0.47422620792891385
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of MECP2 Expression And Activity	Gene Regulation and RNA Processing	0.3333333333333333	0.0	0.3636363636363636	0.4819329294221842
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of NF-kappa B Signaling	Regulation of the NF-κB signaling pathway	0.8333333333333334	0.4	0.7692307692307692	0.9218192545511051
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of PLK1 Activity At G2/M Transition	Centrosome maturation and microtubule dynamics	0.0	0.0	0.0	0.43964380463935504
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of PTEN Gene Transcription	Epigenetic regulation and chromatin remodeling	0.2	0.0	0.20000000000000004	0.4724470230447986
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of PTEN Localization	Protein Ubiquitination and Regulation	0.25	0.0	0.25	0.4648366698489502
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of PTEN mRNA Translation	RNA interference regulation	0.2	0.0	0.25	0.4199184988816625
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of PTEN Stability And Activity	Proteasomal degradation and protein quality control	0.16666666666666666	0.0	0.16666666666666666	0.4070204108760213
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of RAS By GAPs	Ubiquitin-Proteasome System-mediated Protein Degradation	0.0	0.0	0.0	0.2627449495230688
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of RUNX1 Expression And Activity	microRNA-mediated post-transcriptional regulation	0.16666666666666666	0.0	0.1818181818181818	0.4672675157412162
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of RUNX2 Expression And Activity	Protein degradation and cellular homeostasis	0.16666666666666666	0.0	0.1818181818181818	0.31219607843090225
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of RUNX3 Expression And Activity	Protein Ubiquitination and Degradation	0.16666666666666666	0.0	0.2	0.3135633081186152
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of TLR By Endogenous Ligand	Innate immune response activation	0.0	0.0	0.0	0.45155359396467554
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of TNFR1 Signaling	NF-kappaB signaling pathway regulation	0.5	0.0	0.22222222222222224	0.640823075841642
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of TP53 Activity	DNA Damage Response and Repair	0.0	0.0	0.0	0.38968021417784254
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of TP53 Activity Thru Acetylation	Transcriptional Regulation and Chromatin Remodeling	0.16666666666666666	0.0	0.1818181818181818	0.48341915429099847
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of TP53 Activity Thru Association With Co-factors	Regulation of Cell Survival and Apoptosis	0.2222222222222222	0.125	0.26666666666666666	0.5118732250954867
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of TP53 Activity Thru Methylation	Chromatin remodeling and DNA damage response  	0.0	0.0	0.0	0.4404113992221243
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of TP53 Activity Thru Phosphorylation	DNA damage response and repair	0.0	0.0	0.0	0.3724930239867014
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of TP53 Degradation	Cell Cycle Regulation	0.25	0.0	0.28571428571428575	0.5012673207655525
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of TP53 Expression And Degradation	Cell Cycle Regulation and Tumor Suppression	0.3333333333333333	0.0	0.3333333333333333	0.5554683499782074
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Actin Dynamics For Phagocytic Cup Formation	Actin cytoskeleton organization and cell migration	0.125	0.0	0.14285714285714288	0.5745209984812734
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Activated PAK-2p34 By Proteasome Mediated Degradation	Proteasomal Protein Degradation	0.2222222222222222	0.0	0.3333333333333333	0.5899090947980852
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Beta-Cell Development	Pancreatic development and glucose homeostasis	0.2	0.0	0.20000000000000004	0.6785575303844387
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Cholesterol Biosynthesis By SREBP (SREBF)	Cholesterol biosynthesis and regulation	0.42857142857142855	0.16666666666666666	0.36363636363636365	0.7723392830045988
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Commissural Axon Pathfinding By SLIT And ROBO	Axon guidance and neuronal circuit formation	0.2222222222222222	0.0	0.26666666666666666	0.5088457284545489
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Cytoskeletal Remodeling And Cell Spreading By IPP Complex Components	Cell adhesion and cytoskeletal organization	0.2727272727272727	0.0	0.12500000000000003	0.5664730107397687
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Expression Of SLITs And ROBOs	Protein Synthesis	0.0	0.0	0.0	0.2081989069498324
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Gene Expression By Hypoxia-inducible Factor	Hypoxia response and angiogenesis regulation  	0.25	0.0	0.15384615384615385	0.613895322746227
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Gene Expression In Beta Cells	Pancreatic beta-cell development and insulin regulation	0.42857142857142855	0.16666666666666666	0.2857142857142857	0.709778271967203
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Gene Expression In Early Pancreatic Precursor Cells	Pancreatic development and transcriptional regulation	0.2222222222222222	0.0	0.14285714285714285	0.7352511108131707
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Gene Expression In Endocrine-Committed (NEUROG3+) Progenitor Cells	Pancreatic endocrine cell development and hormone regulation	0.3	0.0	0.23529411764705882	0.665225341655369
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Gene Expression In Late Stage (Branching Morphogenesis) Pancreatic Bud Precursor Cells	Pancreatic development and Notch signaling integration 	0.07692307692307693	0.0	0.10526315789473684	0.5666213217085154
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Glycolysis By Fructose 2,6-Bisphosphate Metabolism	Glycolysis regulation and energy metabolism control  	0.3333333333333333	0.0	0.26666666666666666	0.6664919857330098
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Innate Immune Responses To Cytosolic DNA	Innate immune response and antiviral signaling	0.375	0.2857142857142857	0.42857142857142855	0.5766537315949989
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Insulin Secretion	Glucose Homeostasis and Insulin Secretion	0.5	0.3333333333333333	0.4444444444444445	0.7139656140789089
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Lipid Metabolism By PPARalpha	Transcriptional regulation and metabolic control	0.3333333333333333	0.0	0.3636363636363636	0.4812172935256146
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Localization Of FOXO Transcription Factors	Regulation of Cellular Signaling Pathways	0.2857142857142857	0.16666666666666666	0.3333333333333333	0.48151107725220466
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements	Protein degradation and cellular homeostasis	0.09090909090909091	0.0	0.12500000000000003	0.3249751806257537
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Necroptotic Cell Death	Regulated cell death signaling pathway	0.6	0.25	0.6	0.6270253530404954
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Ornithine Decarboxylase (ODC)	Proteasomal Protein Degradation	0.0	0.0	0.0	0.3257153893141121
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Pyruvate Dehydrogenase (PDH) Complex	Regulation of Pyruvate Metabolism and Ketone Body Production  	0.5	0.4	0.42857142857142855	0.6222611703342465
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Signaling By CBL	Cellular Signaling Cascade	0.2	0.0	0.25	0.5273732663133575
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Signaling By NODAL	Left-Right Patterning and Nodal Signaling Cascade	0.4	0.0	0.16666666666666666	0.6108741500822836
gpt-3.5-turbo-0125	Reactome_2022	Relaxin Receptors	Relaxin-mediated signaling and reproductive physiology	0.5	0.0	0.25	0.7647774726590761
gpt-3.5-turbo-0125	Reactome_2022	Release Of Hh-Np From Secreting Cell	Hedgehog signaling and morphogen regulation	0.0	0.0	0.0	0.3332688710308025
gpt-3.5-turbo-0125	Reactome_2022	Release Of Apoptotic Factors From Mitochondria	Apoptosis regulation  	0.0	0.0	0.0	0.5158044319954358
gpt-3.5-turbo-0125	Reactome_2022	Removal Of Aminoterminal Propeptides From Gamma-Carboxylated Proteins	Blood coagulation process  	0.0	0.0	0.0	0.3285704333732198
gpt-3.5-turbo-0125	Reactome_2022	Removal Of Flap Intermediate	DNA replication	0.0	0.0	0.0	0.15938284252354787
gpt-3.5-turbo-0125	Reactome_2022	Removal Of Flap Intermediate From C-strand	DNA Damage Response and Repair	0.0	0.0	0.0	0.19834188341044798
gpt-3.5-turbo-0125	Reactome_2022	Repression Of WNT Target Genes	Wnt/β-catenin signaling pathway regulation	0.2	0.0	0.20000000000000004	0.5832590133837363
gpt-3.5-turbo-0125	Reactome_2022	Reproduction	Chromosome Structure and Maintenance	0.0	0.0	0.0	0.27634205259790967
gpt-3.5-turbo-0125	Reactome_2022	Resolution Of AP Sites Via Multiple-Nucleotide Patch Replacement Pathway	DNA damage recognition and repair	0.0	0.0	0.0	0.47537086943178986
gpt-3.5-turbo-0125	Reactome_2022	Resolution Of Abasic Sites (AP Sites)	DNA Damage Repair and Maintenance	0.0	0.0	0.0	0.42940433802044736
gpt-3.5-turbo-0125	Reactome_2022	Resolution Of D-Loop Structures	DNA double-strand break repair via homologous recombination	0.0	0.0	0.0	0.36609656505335525
gpt-3.5-turbo-0125	Reactome_2022	Resolution Of D-loop Structures Thru Holliday Junction Intermediates	DNA double-strand break repair	0.0	0.0	0.0	0.4744838015845156
gpt-3.5-turbo-0125	Reactome_2022	Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA)	Homologous recombination DNA repair	0.0	0.0	0.0	0.4819506914951201
gpt-3.5-turbo-0125	Reactome_2022	Resolution Of Sister Chromatid Cohesion	Chromosome segregation during cell division	0.0	0.0	0.0	0.47968290128708324
gpt-3.5-turbo-0125	Reactome_2022	Respiratory Electron Transport	Oxidative phosphorylation	0.0	0.0	0.0	0.5371245392513038
gpt-3.5-turbo-0125	Reactome_2022	Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins	Oxidative Phosphorylation	0.0	0.0	0.0	0.5382458676445672
gpt-3.5-turbo-0125	Reactome_2022	Response Of EIF2AK1 (HRI) To Heme Deficiency	Integrated Stress Response and Nutrient Sensing	0.14285714285714285	0.0	0.15384615384615383	0.475793188536615
gpt-3.5-turbo-0125	Reactome_2022	Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency	Protein Synthesis Machinery Operation	0.0	0.0	0.0	0.37550469010096
gpt-3.5-turbo-0125	Reactome_2022	Response Of Mtb To Phagocytosis	Protein regulation and trafficking in the endosomal pathway	0.0	0.0	0.0	0.3277437352318292
gpt-3.5-turbo-0125	Reactome_2022	Response To Elevated Platelet Cytosolic Ca2+	Extracellular matrix remodeling and cell adhesion	0.0	0.0	0.0	0.3117530314681571
gpt-3.5-turbo-0125	Reactome_2022	Response To Metal Ions	Metallothionein-mediated metal homeostasis and cellular protection	0.25	0.0	0.18181818181818182	0.5595880922649155
gpt-3.5-turbo-0125	Reactome_2022	Retinoid Metabolism And Transport	Lipid Metabolism and Transport	0.75	0.6666666666666666	0.75	0.6050157262982105
gpt-3.5-turbo-0125	Reactome_2022	Retrograde Neurotrophin Signaling	Endocytosis and Neurotrophin Signaling Pathway Integration  	0.6666666666666666	0.5	0.4444444444444444	0.6452252372218688
gpt-3.5-turbo-0125	Reactome_2022	Retrograde Transport At Trans-Golgi-Network	Protein Trafficking and Vesicle Transport	0.16666666666666666	0.0	0.1818181818181818	0.5631390589870793
gpt-3.5-turbo-0125	Reactome_2022	Rev-mediated Nuclear Export Of HIV RNA	Nuclear Pore Complex Formation and Nuclear Transport	0.14285714285714285	0.0	0.14285714285714285	0.42238968011895484
gpt-3.5-turbo-0125	Reactome_2022	Reversal Of Alkylation Damage By DNA Dioxygenases	RNA modification and metabolism	0.0	0.0	0.0	0.32189258453587777
gpt-3.5-turbo-0125	Reactome_2022	Reversible Hydration Of Carbon Dioxide	Carbonic anhydrase-mediated pH regulation	0.2	0.0	0.20000000000000004	0.4562874400027789
gpt-3.5-turbo-0125	Reactome_2022	Ribosomal Scanning And Start Codon Recognition	Protein Translation	0.0	0.0	0.0	0.3881150044040571
gpt-3.5-turbo-0125	Reactome_2022	Role Of ABL In ROBO-SLIT Signaling	Regulation of cytoskeletal dynamics and cell motility	0.14285714285714285	0.0	0.14285714285714285	0.37945860712943524
gpt-3.5-turbo-0125	Reactome_2022	Role Of LAT2/NTAL/LAB On Calcium Mobilization	PI3K/AKT signaling pathway 	0.0	0.0	0.0	0.35496568155632
gpt-3.5-turbo-0125	Reactome_2022	Role Of Phospholipids In Phagocytosis	Phosphoinositide signaling pathway	0.0	0.0	0.0	0.4715691372001583
gpt-3.5-turbo-0125	Reactome_2022	Role Of Second Messengers In Netrin-1 Signaling	Calcium signaling and receptor activation	0.125	0.0	0.15384615384615385	0.49395492508271754
gpt-3.5-turbo-0125	Reactome_2022	S Phase	DNA replication	0.0	0.0	0.0	0.49872644530434884
gpt-3.5-turbo-0125	Reactome_2022	SARS-CoV Infections	Nuclear-cytoplasmic transport and signaling	0.0	0.0	0.0	0.19935028052079595
gpt-3.5-turbo-0125	Reactome_2022	SARS-CoV-1 Genome Replication And Transcription	Regulation of Cell Cycle Progression	0.0	0.0	0.0	0.22669582507453245
gpt-3.5-turbo-0125	Reactome_2022	SARS-CoV-1 Infection	Autophagy pathway regulation	0.0	0.0	0.0	0.18960396928897524
gpt-3.5-turbo-0125	Reactome_2022	SARS-CoV-2 Genome Replication And Transcription	Cell cycle regulation and tumor suppression	0.14285714285714285	0.0	0.15384615384615383	0.289189378277097
gpt-3.5-turbo-0125	Reactome_2022	SARS-CoV-2 Infection	Nuclear Pore Complex Function and Regulation	0.0	0.0	0.0	0.19467234968358993
gpt-3.5-turbo-0125	Reactome_2022	SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses	Innate immune response	0.3	0.1111111111111111	0.4615384615384615	0.5163079278880189
gpt-3.5-turbo-0125	Reactome_2022	SARS-CoV-2 Modulates Autophagy	Autophagy regulation and vesicle trafficking	0.2	0.0	0.20000000000000004	0.5436863740420856
gpt-3.5-turbo-0125	Reactome_2022	SARS-CoV-2 Modulates Host Translation Machinery	Ribosome biogenesis	0.0	0.0	0.0	0.3998452937658639
gpt-3.5-turbo-0125	Reactome_2022	SARS-CoV-2 Targets PDZ Proteins In Cell-Cell Junction	Epithelial polarity maintenance and tight junction regulation	0.1	0.0	0.11764705882352941	0.3969835649426888
gpt-3.5-turbo-0125	Reactome_2022	SARS-CoV-2 Targets Host Intracellular Signaling And Regulatory Pathways	PI3K/AKT signaling pathway regulation	0.2	0.0	0.26666666666666666	0.4249695650694063
