baseMean	log2FoldChange	lfcSE	pvalue	padj	wtpval	Gene
MAPK14	109.878917000352	0.109225789624265	0.0648741410133653	0.029065949589499	0.208786333689947	0.0190523497338457	MAPK14
C15orf61	7.12187967774332	0.127749215931805	0.118894901133054	0.0290376880421893	0.208786333689947	0.0552152602987205	C15orf61
ITGAL	42.0525868076655	-0.127804719342531	0.112808646103205	0.0290655480942797	0.208786333689947	0.0252788835458601	ITGAL
DRG1	26.5334171504186	-0.114401109188224	0.0711756482560698	0.0290511692239231	0.208786333689947	0.019042661397558	DRG1
RBMS3	24.1085646463904	-0.126249336126698	0.13531715111471	0.029099767760762	0.208800551713076	0.0469941609526997	RBMS3
GNE	20.9768141324767	-0.121183088032576	0.0822998651732203	0.0291004980433058	0.208800551713076	0.0469953403097203	GNE
CAPG	50.3489145467739	0.125877239333333	0.137833249244266	0.0291241805599058	0.208847073899683	0.0246442558918209	CAPG
OAZ2	40.5335864725902	-0.121134446574666	0.0822669780198664	0.0291395581973587	0.208847073899683	0.0191005992133972	OAZ2
CCM2	120.747987673025	-0.120366997639869	0.0807819430278846	0.029162079516334	0.208891722658344	0.0195595768295532	CCM2
CREBBP	204.891535399197	0.0887059621862875	0.0468513628535661	0.0293049406271216	0.209797849648773	0.0211417339718158	CREBBP
CAP1	85.365123662181	0.115924483049395	0.0736680994844444	0.0293837192364341	0.209964255072726	0.0192606435805534	CAP1
MPHOSPH9	50.2161094159223	-0.114503911946619	0.071613782559262	0.0293453432063006	0.209964255072726	0.0192354885948115	MPHOSPH9
HMGB1	191.42761892118	0.12735639099099	0.108977614451501	0.0293809036537502	0.209964255072726	0.0192548068049713	HMGB1
MIR155HG	10.3350058863708	0.118927909718397	0.167214873309884	0.0293936856851929	0.209964255072726	0.0558921909998017	MIR155HG
SLC12A9	35.910125361897	-0.124576758811673	0.0918387078228172	0.0294529989352425	0.210153785391029	0.0290936327148968	SLC12A9
ANXA2	22.6791677354082	0.121828409969751	0.156811624175401	0.0294380693192384	0.210153785391029	0.078090731108627	ANXA2
KCNAB1	28.2562772247041	-0.123693692315711	0.147446508374474	0.029547461153453	0.210333685461287	0.0214599963473499	KCNAB1
RRAGD	17.6754818801681	0.126711756236911	0.125738902516856	0.0295483398443786	0.210333685461287	0.047718574593031	RRAGD
AKAP17A	16.3871356996529	-0.126218776051532	0.099516820450173	0.0295567100726489	0.210333685461287	0.0334392335205428	AKAP17A
MMP16	12.6720871535041	-0.123488737135255	0.148362566510588	0.0295664963172845	0.210333685461287	0.0395535379575417	MMP16
SRGN	431.782720384406	-0.121754483974989	0.156147605942073	0.0295895411579807	0.210333685461287	0.0198462837091771	SRGN
DUSP16	108.151274298402	0.125597128018573	0.0965368792156934	0.029624739945831	0.210333685461287	0.020659756122138	DUSP16
ZZEF1	82.0442512466311	-0.09525992496618	0.0520382713762995	0.029625849005076	0.210333685461287	0.0194153320043707	ZZEF1
LINC01588	8.44923031255709	0.120307539582261	0.161922982223565	0.0295442174827303	0.210333685461287	0.0427778297544078	LINC01588
YJU2	7.03011909232109	-0.12670071528953	0.103548187749215	0.0296203344431097	0.210333685461287	0.0428880414523293	YJU2
RCAN3	21.0250481933018	-0.125050895350293	0.0944577582926423	0.029704395524132	0.210617468988894	0.0428685834262266	RCAN3
CEP95	55.5509033327727	0.108111565537962	0.0641372714767076	0.0297150991577686	0.210617468988894	0.0214376384287313	CEP95
CFD	23.2836972447706	0.119844495628908	0.162715180616954	0.0296871460486058	0.210617468988894	0.0335868033633563	CFD
KDM4A	11.0325509069974	-0.126835360765188	0.120864743545584	0.0297399521434334	0.210677163747571	0.0430612389866033	KDM4A
ARHGEF17	4.97085888070162	-0.12148219186539	0.156041758481654	0.0297826748848729	0.210863311636576	0.0398427378372622	ARHGEF17
APOL3	6.90937298479573	-0.125860321146878	0.130978629673454	0.0298088452276605	0.210932126660631	0.115973818461636	APOL3
TNFRSF21	24.6837230084033	-0.121751839216383	0.154547380527039	0.0298405977076544	0.211040344074763	0.0298445739845626	TNFRSF21
STARD13	369.154187502289	0.125908062924495	0.099406133831304	0.0298605140346119	0.211064780017527	0.0208241806937304	STARD13
DGKA	24.9181178160499	-0.124330812192761	0.0923820432091393	0.0298990061437881	0.211220416956281	0.0217153196108053	DGKA
BAZ1B	92.6912040542142	-0.116031865801316	0.0744971975303396	0.029974446210889	0.211636756231288	0.0201044470527833	BAZ1B
NTAN1	10.462091875568	0.1263888892416	0.104227428865261	0.0300007935905622	0.211706205513588	0.0570466086991609	NTAN1
MS4A4E	29.4844032551075	-0.119819141353275	0.1608930046083	0.0300289917561425	0.211788631626655	0.0296625976482989	MS4A4E
SYT14	20.1170637034778	-0.122003799185405	0.150826400507679	0.0302375320092659	0.212056603226895	0.0436379916396327	SYT14
EPHX1	23.2919307806626	0.12633309211809	0.117557796167434	0.0303250359490003	0.212056603226895	0.0804435984735327	EPHX1
TCF7L1	6.30684260084635	-0.118972124712587	0.162524627396422	0.0302601428579006	0.212056603226895	0.0783701696238522	TCF7L1
CRMP1	5.55768443991375	-0.115156936467849	0.172923474032686	0.0303129827830174	0.212056603226895	0.117935208004845	CRMP1
LRP2BP	16.2308510954492	0.126174298335984	0.121406352876948	0.0302819993936264	0.212056603226895	0.0438460830936153	LRP2BP
EGR1	8.86535863078655	-0.0927563559533238	0.196633021971457	0.0301582936063289	0.212056603226895	0.0403452339462783	EGR1
TMEM170B	45.6328329501965	0.119140058908012	0.0802289958576157	0.0303275095129155	0.212056603226895	0.0220265368991045	TMEM170B
CALD1	54.7188988585667	-0.126234670748045	0.119126279027528	0.0303481412354821	0.212056603226895	0.0220415214924886	CALD1
NSDHL	4.69577267729289	-0.126511390235764	0.118446090179665	0.0301318630762399	0.212056603226895	0.0403098756487008	NSDHL
TSPYL5	5.59473310054844	-0.126079281752643	0.123251728509071	0.0302486622758385	0.212056603226895	0.0575179318278325	TSPYL5
SPOCK2	13.9157359197767	-0.119838479904706	0.159548292377648	0.0302552171551127	0.212056603226895	0.0436635143657061	SPOCK2
BACE1	51.488397952104	-0.125566390841206	0.100160026937403	0.0303411301534622	0.212056603226895	0.019888213912431	BACE1
AMN1	48.0793842173753	0.118521257943086	0.0790624255772767	0.0303183037317447	0.212056603226895	0.0256546972655316	AMN1
BRCA2	9.71621873516941	-0.1257661389518	0.127109060665202	0.0302230277062192	0.212056603226895	0.0696488018230342	BRCA2
KATNAL2	43.7637341594312	0.125985459959328	0.123080733062462	0.0303404791655487	0.212056603226895	0.0198877871983696	KATNAL2
CPNE1	30.0914453901304	0.116744700731555	0.075776625286168	0.0301172889905712	0.212056603226895	0.0218738560437776	CPNE1
KREMEN1	6.91857302074039	-0.124837030701214	0.134968849939124	0.030213983066823	0.212056603226895	0.0574519891966572	KREMEN1
COL19A1	74.2813884493816	-0.122003532664437	0.149704785207642	0.0304048847706282	0.212331098044666	0.0219352768341532	COL19A1
USP45	45.0008844958527	0.111419245939661	0.0685946689829616	0.0304283886024318	0.212331098044666	0.0220998042732894	USP45
MTRNR2L8	113.503047029617	-0.115490860889707	0.171597022783566	0.0304371048359146	0.212331098044666	0.0204147612372355	MTRNR2L8
FAAH	10.9299818421967	-0.124434300639876	0.135212971479577	0.0305015025508885	0.212549057449724	0.0441639073411995	FAAH
ANKRD29	4.67373267005994	-0.112156805246844	0.178473338106841	0.0304921953745553	0.212549057449724	0.118632449659069	ANKRD29
CHD5	5.40427049909995	-0.109514261153729	0.182739035759517	0.0305305517534682	0.212635923184666	0.0580539456062084	CHD5
RBX1	58.1224329277398	-0.123296725598935	0.0908377045324757	0.0305624517065784	0.212742538426573	0.0200332872953124	RBX1
SNRPA1	24.0296214586145	-0.120219105513923	0.0829829608446353	0.0306743297032967	0.213405456025866	0.0347036619269696	SNRPA1
PGAM1	27.9569474688875	-0.124664551962085	0.130149356393401	0.0308545151744106	0.214542621239855	0.0224092953199374	PGAM1
PRELID3B	6.09952420923161	0.12490092471225	0.099318190353804	0.0309137011105919	0.214837656173447	0.0800628077373934	PRELID3B
TADA2A	33.8647476007854	-0.116009067701038	0.0756944999185817	0.0310297320735603	0.215527207284502	0.0306511275872011	TADA2A
DFFA	21.6496115932275	0.120482866730405	0.0843493892144405	0.0311026133934827	0.215682914511214	0.082506287791732	DFFA
MRAS	25.716427947721	0.12561335175535	0.113177434602872	0.0310999947356936	0.215682914511214	0.0311041388279844	MRAS
HERC6	15.6683624112258	-0.123573460249537	0.136040832785372	0.0310831063917974	0.215682914511214	0.0351661348852565	HERC6
INTS9	40.6711262432749	-0.105877689297258	0.0627519563683685	0.0311593606032694	0.215959633327092	0.0226307012050604	INTS9
PRKAG2	283.33608344395	0.124162463218468	0.0965832303979544	0.0311974204605928	0.216106604616813	0.0217565149781626	PRKAG2
SELENOO	31.6770905434966	-0.120764946102603	0.085238702871801	0.031214681497005	0.21610942016987	0.022519495965601	SELENOO
C5	15.6976293130378	0.125439203758232	0.108862210705654	0.0312349766943454	0.216133227833188	0.0417856016155854	C5
S100A11	81.028174826681	0.120636719536742	0.149953255891971	0.0313317627812555	0.21613739310079	0.0210148258111032	S100A11
TPRKB	10.4157686845189	0.123018918752456	0.0919408675401173	0.0312550125861001	0.21613739310079	0.0418124052786414	TPRKB
TBC1D14	186.957459493516	-0.124766459360942	0.124039625658117	0.0313273092805288	0.21613739310079	0.0205303858255964	TBC1D14
RGMB	10.4338727613487	0.125343324528139	0.114536962572942	0.0313330635640485	0.21613739310079	0.0419168205020677	RGMB
SGK3	260.8845464352	0.113339337128784	0.0720055145083557	0.0313367192149719	0.21613739310079	0.0205365526362529	SGK3
KTN1	216.05036434278	0.111587289377498	0.069615555247028	0.0313312267067966	0.21613739310079	0.0226035762526916	KTN1
ATOH8	9.26233900387801	0.116750464729451	0.16370919593239	0.0314219305549185	0.216492205037703	0.0420357051970559	ATOH8
KLHDC10	75.4507133121573	-0.105942878103392	0.0629926762277917	0.0314069340933495	0.216492205037703	0.0205868344528651	KLHDC10
MFSD6	49.9348807862706	-0.125025152107461	0.117340526753197	0.0315321764338899	0.216553597340834	0.0227485492702443	MFSD6
TAMM41	43.7965771913757	-0.114803292916932	0.0743399532819256	0.0315022281033265	0.216553597340834	0.02064929842983	TAMM41
CIZ1	19.8666703171174	0.118609449733817	0.0809400524726433	0.0314755437721223	0.216553597340834	0.0834955648263355	CIZ1
PPFIBP2	78.1852150851045	0.120022498851329	0.0840532091106564	0.031520574874704	0.216553597340834	0.0206570426405721	PPFIBP2
VPS37C	19.8345283292227	-0.122294191120711	0.0900412858075015	0.0314522506332174	0.216553597340834	0.0355837693398784	VPS37C
R3HDM2	184.887608946094	-0.100275879091625	0.0573813715017399	0.031514030667425	0.216553597340834	0.0199862171533837	R3HDM2
FAM178B	11.7101344885628	-0.123670761102839	0.130905835811215	0.031599470338939	0.216899576384302	0.0440660104618938	FAM178B
RAB3GAP2	101.837416648674	-0.0829760006876563	0.0436734166962428	0.031768765832567	0.217595681359602	0.0208196948517059	RAB3GAP2
IQGAP2	96.3841403333656	0.121664345518377	0.142320381667172	0.0317373613169212	0.217595681359602	0.0228965776954604	IQGAP2
TESC	9.51622030596786	-0.122729812049132	0.136017723251537	0.0317603598691117	0.217595681359602	0.0653765885687562	TESC
TLN2	259.231888801462	-0.118535925290266	0.0811846797660645	0.031729462338463	0.217595681359602	0.0201228440483855	TLN2
FBXL2	17.0980603589929	-0.122475228182892	0.136717985967338	0.0318747399808878	0.218204973857418	0.0461522530141633	FBXL2
LRRC20	8.41613237521477	-0.124169432295307	0.123145075223504	0.0319313473776368	0.218475846358623	0.0462342163148459	LRRC20
RNF170	49.9843614049303	-0.113284381089687	0.0725659620779856	0.0319707877850944	0.218495186425584	0.0278056281157095	RNF170
MALAT1	23943.3224654396	-0.123183548205453	0.0952619343417689	0.0320023366173176	0.218495186425584	0.0223178489013332	MALAT1
PAN2	19.2015147642671	0.124112800819781	0.100771715304226	0.0319912905463247	0.218495186425584	0.0461689687165533	PAN2
TYMP	57.3946090628874	-0.118698061987059	0.154308882417093	0.0319592068397857	0.218495186425584	0.0209488420136769	TYMP
SDHC	47.4728069544991	-0.105437956786621	0.0629334972256708	0.0321169626356079	0.21916109362095	0.0233261970383393	SDHC
STMN3	10.2334265487802	-0.118208385584	0.155043734668692	0.0321670696480336	0.219386259056961	0.06116578982055	STMN3
SCUBE2	6.27625831018933	0.122241001172503	0.135163149855628	0.0322701394157156	0.219624478714957	0.0743663595459153	SCUBE2
PRDM11	64.7929632497921	-0.119072833436188	0.151162453925027	0.0322555070060982	0.219624478714957	0.0232703883255044	PRDM11
SAMD4B	84.129499663548	-0.116834189946298	0.0786777673229124	0.0322667764054708	0.219624478714957	0.0232785185123759	SAMD4B
PAXBP1-AS1	10.8839206785333	-0.124317165751742	0.115871394688728	0.0322705130166105	0.219624478714957	0.0450017911359835	PAXBP1-AS1
AC104041.1	7.83513688469566	0.0962420330498944	0.191481092970344	0.0322937360802934	0.219665933167916	0.0614066464623794	AC104041.1
BRIP1	5.79517321333071	-0.106208036768309	0.182089092954832	0.0323522568636534	0.21994731575067	0.0615179239263914	BRIP1
IL20RB	7.13735958114412	0.124071033997591	0.117619165837556	0.0324182021278904	0.220150586193068	0.0433684997579904	IL20RB
GARNL3	147.437912264934	-0.118104891483393	0.0813964811450931	0.0324336653656766	0.220150586193068	0.02261864974434	GARNL3
HMG20A	68.5571542521214	-0.0959409735173772	0.0539439366925285	0.0324028252722213	0.220150586193068	0.0212396280930072	HMG20A
CDH23	43.9132917794319	-0.124232128360244	0.112075237589292	0.032466016358914	0.220182145774552	0.0235797109219273	CDH23
MTREX	87.1879579156526	-0.100839233652748	0.0584569243452869	0.0324726593089751	0.220182145774552	0.0217800474159618	MTREX
SQSTM1	109.885657661759	0.123977011093539	0.116926759641261	0.0325469716124617	0.220298905241369	0.021334114133405	SQSTM1
GPR173	15.4823017397504	-0.123349726413809	0.124502095075895	0.0325480189707462	0.220298905241369	0.0435421664436308	GPR173
ZNF189	29.0093258965496	-0.12418323041514	0.109695447043145	0.0325214883335364	0.220298905241369	0.023462277691114	ZNF189
ZNF219	8.96076797179223	0.123472758226236	0.0997759860234196	0.0325586043856181	0.220298905241369	0.0750311254891862	ZNF219
LRP8	25.8434018558253	-0.123902893544373	0.115863614165487	0.0326728958572492	0.220606566972959	0.0237299652282299	LRP8
MSTO1	6.58270811060766	-0.121880197707813	0.134561322992922	0.0326498702721263	0.220606566972959	0.12702706524914	MSTO1
ITGAX	165.645804987372	-0.124087639283535	0.110044402840073	0.0326220774824612	0.220606566972959	0.0206889411081561	ITGAX
NFKBIB	9.63531649955217	0.123511078191133	0.10076838600167	0.0326566709353128	0.220606566972959	0.0752571193158652	NFKBIB
ZNF133	27.7926967946541	-0.116725650336531	0.0790533282737492	0.0326906075381045	0.220609984133461	0.0235842869208204	ZNF133
LINC02210-CRHR1	8.23690465740141	-0.12156157652411	0.13582077409741	0.0327436526493784	0.220851717133262	0.0438038817328053	LINC02210-CRHR1
LTA4H	40.7075222152755	0.123774029602532	0.107550007830913	0.0329047728305912	0.221727291333562	0.0237387941657714	LTA4H
LYSMD4	8.48685746134344	-0.12334297624128	0.101275753243684	0.0329095248726576	0.221727291333562	0.0440257826712583	LYSMD4
ITPRIPL2	22.6998167889195	0.123596514165576	0.116754838105429	0.0329253441506085	0.221727291333562	0.0475169697161791	ITPRIPL2
HEATR3	40.2028787548551	-0.122535219667919	0.0963125793735453	0.0330002139637326	0.22211482595432	0.0287009404767372	HEATR3
PHLDB1	65.8374048590876	-0.122297995608522	0.128449753255621	0.033064864032949	0.222200045403811	0.0216690942011177	PHLDB1
ZNF614	7.89983978308336	0.123662072883844	0.11111328923406	0.0330563821452844	0.222200045403811	0.0442222457436782	ZNF614
FO393401.1	20.227127778727	-0.12365606399083	0.107684361572419	0.0330335950190841	0.222200045403811	0.0533470264758046	FO393401.1
ALG14	22.6775049888277	-0.122643844754739	0.0979064148224437	0.0331937335473498	0.222904297699048	0.03755401074004	ALG14
C1orf61	36.4141443866429	-0.121934836746575	0.129661463892427	0.0332391995944922	0.222904297699048	0.0241412654096435	C1orf61
FOXJ2	12.2088709377766	0.117448435601999	0.0812330356146524	0.0332106450889013	0.222904297699048	0.0444286159922974	FOXJ2
SENP8	4.03460853463956	-0.122261953204488	0.127372792833938	0.0332235954816187	0.222904297699048	0.0631747772037384	SENP8
BCL2L13	56.5312338741593	-0.0992273352186712	0.0573591051852853	0.0332717923232867	0.223006231661883	0.0289371375614257	BCL2L13
ANKHD1	68.1670989170264	-0.117089434328174	0.080668138570561	0.0333258126295156	0.223251603728134	0.0223522740265899	ANKHD1
RNF34	33.3201403752083	-0.112382872913715	0.0726560167442146	0.0333747315682917	0.223345933282169	0.0242397007928928	RNF34
C22orf34	93.5730648860331	-0.118676011477194	0.146597709508995	0.0333595935452233	0.223345933282169	0.0218622455039314	C22orf34
CLK4	41.1014497492391	0.101930894352856	0.0601289154713097	0.0334881666963147	0.223488318090791	0.0243220874798705	CLK4
SYNCRIP	45.8495228058756	-0.113152276372561	0.0738751530827929	0.0334297258965415	0.223488318090791	0.0241175159045126	SYNCRIP
LYPLA1	55.5233517521971	-0.112035841656881	0.0722474178808367	0.0334773316688666	0.223488318090791	0.0241518605765194	LYPLA1
SIN3A	40.8705812209325	-0.108459097570643	0.0674302801686843	0.0334714657729724	0.223488318090791	0.0241476286890681	SIN3A
TNFRSF11A	15.8891090080952	-0.120487408593472	0.136800179689593	0.0335005886266184	0.223488318090791	0.0467171529480052	TNFRSF11A
ZNRF3	25.2351299773586	-0.121417247305953	0.0928651698516595	0.0334581539199626	0.223488318090791	0.0219313822164706	ZNRF3
ARID3B	23.5959787552609	-0.122623201067432	0.100007662863276	0.0335595531513814	0.223765257673954	0.0485917371879273	ARID3B
FBXO4	13.2519053054368	-0.122277149039188	0.0978449592630159	0.033611624716896	0.223835983602023	0.0468719947052669	FBXO4
CDC23	13.7658861813498	-0.119756794682892	0.087654567963079	0.0336399891125486	0.223835983602023	0.0485483260737314	CDC23
