set_descr	generatio	bgratio	richFactor	foldEnrich	p_val	p_adj	intersection	set_genes	ngenes	nset	ninter
Basal cell carcinoma	0.0	0.003174443212738083	0.0	0.0	1.0	1.0		KIF7,BMP2,GLI3,AXIN2,WNT10A,GLI2,WNT2B,TCF7L2,BAK1,WNT9B,WNT7A,GADD45A,WNT7B,HHIP,WNT3A,GLI1,WNT5B,SMO,TCF7,SHH,WNT1,FZD8,LEF1,FZD1,WNT2,FZD9,DVL3,GSK3B,DDB2,POLK,GADD45B,WNT10B,TP53,WNT3,WNT16,WNT5A,TCF7L1,FZD4,FZD3,WNT4,APC2,FZD10,CDKN1A,DVL2,WNT9A,FZD2,FZD6,PTCH2,PTCH1,CTNNB1,GADD45G,FZD5,SUFU,APC,FZD7,WNT11,WNT8A,WNT6,AXIN1,WNT8B,BMP4,DVL1,BAX	29	63	0
Basal transcription factors	0.0	0.0022674594376700594	0.0	0.0	1.0	1.0		GTF2F1,TAF4B,CDK7,GTF2H2C,TAF13,TBP,TAF3,TAF15,GTF2H4,CCNH,GTF2A1,TAF9,GTF2H3,GTF2H2C_2,TAF5L,TBPL2,GTF2E2,TAF10,TAF1,TAF6L,TAF5,TAF9B,GTF2H1,TBPL1,TAF4,GTF2IRD1,GTF2E1,GTF2H2,GTF2A1L,ERCC3,GTF2F2,TAF2,TAF12,GTF2H5,TAF11,GTF2A2,ERCC2,MNAT1,TAF1L,TAF6,TAF7,TAF7L,TAF8,GTF2I,GTF2B	29	45	0
Base excision repair	0.0	0.0016628035876247102	0.0	0.0	1.0	1.0		NEIL2,POLD1,PARP1,PARP3,OGG1,APEX2,XRCC1,SMUG1,NEIL3,PARP4,POLE,POLE3,NEIL1,FEN1,LIG3,POLD2,MBD4,POLD4,NTHL1,UNG,PCNA,HMGB1,LIG1,POLD3,MPG,APEX1,POLE2,POLE4,POLL,PARP2,MUTYH,POLB,TDG	29	33	0
Bile secretion	0.0	0.004534918875340119	0.0	0.0	1.0	1.0		SLC9A3,NCEH1,PRKACA,SLC4A4,UGT1A3,SCTR,SULT2A1,SLC22A8,HMGCR,UGT1A4,ADCY7,UGT2A3,ADCY2,ADCY4,ATP1B1,ABCB1,AQP9,ABCC3,UGT1A7,ATP1B2,ABCG8,SLC10A2,AQP1,ABCB4,UGT2A2,ADCY6,UGT2A1,ATP1A2,BAAT,ABCC4,ABCG5,LDLR,SLC51A,AQP4,SLCO1B3,ADCY1,PRKACG,SLC27A5,AQP8,RXRA,SLCO1B1,FXYD2,SLC4A2,CYP3A4,ABCB11,ATP1B3,UGT1A10,ADCY5,SLC22A7,ATP1A3,ABCC2,UGT1A1,CFTR,UGT1A5,EPHX1,UGT2B11,ATP1B4,ABCG2,SLC10A1,SCARB1,UGT1A9,SCT,ADCY8,SLC4A5,KCNN2,SLC2A1,SLC51B,UGT2B4,ATP1A4,SLCO1B7,UGT2B28,SLC5A1,CYP7A1,UGT2B7,UGT1A8,SLC9A1,NR1H4,SLCO1A2,GNAS,PRKACB,ADCY3,UGT2B10,UGT2B17,UGT1A6,SLC22A1,ADCY9,UGT2B15,CA2,ATP1A1,NR0B2	29	90	0
Butanoate metabolism	0.0	0.0014108636501058147	0.0	0.0	1.0	1.0		ALDH5A1,HMGCLL1,GAD1,ACAT1,ACSM6,HADHA,HMGCS2,BDH1,ACSM5,EHHADH,BDH2,ACSM1,ABAT,HMGCL,OXCT1,AACS,ACADS,ACAT2,ACSM2B,HMGCS1,GAD2,ECHS1,HADH,ACSM4,ACSM2A,ACSM3,OXCT2,L2HGDH	29	28	0
Nucleotide excision repair	0.0	0.0023682354126776176	0.0	0.0	1.0	1.0		CDK7,GTF2H2C,BIVM-ERCC5,RFC2,POLD1,XPC,RBX1,GTF2H4,CCNH,ERCC6,GTF2H3,GTF2H2C_2,POLE,RFC1,RFC3,CUL4B,POLE3,RPA2,DDB2,RPA1,CUL4A,CETN2,POLD2,GTF2H1,POLD4,ERCC4,GTF2H2,PCNA,RFC4,RPA3,ERCC3,ERCC8,RAD23A,LIG1,GTF2H5,ERCC1,RPA4,POLD3,ERCC2,MNAT1,RAD23B,DDB1,POLE2,POLE4,ERCC5,XPA,RFC5	29	47	0
Fatty acid biosynthesis	0.0	0.0009069837750680237	0.0	0.0	1.0	1.0		ACSL5,ACSBG2,OXSM,OLAH,FASN,CBR4,ACACA,ACSL3,ACSF3,ACSBG1,ACSL6,ACACB,HTD2,MCAT,HSD17B8,MECR,ACSL4,ACSL1	29	18	0
Fatty acid elongation	0.0	0.0013604756626020356	0.0	0.0	1.0	1.0		HADHB,PPT1,ACOT7,THEM5,MECR,HADHA,ELOVL3,ELOVL5,THEM4,ELOVL4,HACD1,HSD17B12,ELOVL2,ACOT4,HACD4,TECR,ELOVL6,HACD3,ACAA2,ACOT1,ELOVL7,ECHS1,HADH,ELOVL1,ACOT2,HACD2,PPT2	29	27	0
Intestinal immune network for IgA production	0.0	0.0024186234001813967	0.0	0.0	1.0	1.0		CXCR4,MAP3K14,IL4,IL6,TNFSF13B,IL15,HLA-DRA,CCL28,HLA-DRB5,HLA-DRB1,HLA-DMA,TNFRSF17,CCR9,TGFB1,TNFSF13,MADCAM1,HLA-DOB,HLA-DQA2,CD28,HLA-DOA,ITGB7,CXCL12,CD40,IL15RA,CD80,HLA-DQA1,IL2,HLA-DRB4,HLA-DPB1,CD86,HLA-DQB1,ICOS,CCR10,ITGA4,CCL25,HLA-DPA1,AICDA,IGH,ICOSLG,TNFRSF13B,CD40LG,PIGR,IL10,HLA-DRB3,LTBR,IL5,HLA-DMB,TNFRSF13C	29	48	0
JAK-STAT signaling pathway	0.0	0.008162853975612214	0.0	0.0	1.0	1.0		IFNA5,IL4,IL6,SOCS4,MPL,PIK3CA,IFNL2,GH1,IL2RB,IFNA2,IFNA16,GH2,IFNAR1,AKT3,CSF2RB,SOCS6,PTPN6,IFNA17,PIAS2,IL27RA,IL2,PIK3R3,IL17D,CNTFR,STAT1,IL7,CISH,IFNA7,IL5,SOCS7,PIAS3,STAT6,IL9,OSMR,EPOR,SOCS5,CSF2,PIAS4,EP300,THPO,IL10RB,JAK2,LEP,TYK2,HRAS,IL23A,CNTF,IL7R,CSF2RA,IL2RA,IFNA6,IFNGR1,CSF3R,IL21R,IL22,CSH2,IL3,BCL2L1,MTOR,IFNL3,STAT5B,IL6ST,PTPN11,IFNA4,IL20RB,SOS2,MYC,IFNL1,IFNAR2,CCND3,STAT4,IL10,PDGFRB,IL4R,EPO,IL6R,CCND1,PIK3R2,AKT1,LIFR,IFNA13,PIM1,GRB2,PRL,PDGFA,IL13,IFNE,PDGFB,STAT3,PIK3R1,IFNLR1,GFAP,IFNK,PDGFRA,IL2RG,CCND2,IRF9,OSM,IFNW1,IFNB1,CDKN1A,IL10RA,IL22RA1,IFNA14,IL12A,PIAS1,IL19,IL21,SOS1,STAT5A,RAF1,IFNGR2,IFNA8,IL9R,IL3RA,CRLF2,LIF,STAM,PTPN2,IL15,IL12RB2,STAM2,IL24,IL12RB1,IFNG,IL12B,STAT2,JAK3,PIK3CB,BCL2,IL20RA,IL11,IL11RA,AKT2,SOCS2,IFNA10,IFNA1,MCL1,EGF,CREBBP,IL15RA,GHR,JAK1,IL13RA2,IL20,AOX1,CSH1,IFNA21,TSLP,IL13RA1,CSF3,FHL1,PIK3CD,SOCS3,LEPR,CTF1,EGFR,PRLR,IL5RA,IL22RA2,IL23R,SOCS1	29	162	0
Leukocyte transendothelial migration	0.0	0.005744230575430817	0.0	0.0	1.0	1.0		TXK,MYL12B,PIK3CA,CDC42,CXCL12,CLDN34,THY1,MYL10,PLCG2,ICAM1,MYL2,GNAI2,CLDN20,CTNND1,PRKCB,MMP2,PIK3R3,SIPA1,RAC2,RAPGEF4,CLDN9,MMP9,BCAR1,CXCR4,CTNNA1,CLDN25,PTK2B,PTK2,ACTG1,CD99,NCF2,CD99L2,MYL7,CDH5,F11R,VASP,CLDN5,CLDN4,CLDN10,AFDN,JAM2,PTPN11,VAV1,ITGAL,CTNNA3,GNAI1,MAPK13,CLDN15,CTNNB1,MAPK12,MYLPF,RAC1,RAP1A,ACTN1,PRKCG,PIK3R2,ITK,RHOA,CLDN7,CLDN14,RASSF5,MAPK14,VCL,ARHGAP35,CLDN3,CLDN18,PIK3R1,EZR,CTNNA2,ROCK2,ACTB,CLDN11,RAP1B,ITGB2,ACTN4,VCAM1,JAM3,CLDN24,GNAI3,CYBB,VAV3,CLDN8,RAPGEF3,ARHGAP5,NCF1,PECAM1,CYBA,CLDN23,CLDN16,NCF4,PIK3CB,ESAM,ROCK1,CLDN2,PXN,ITGAM,MSN,MAPK11,VAV2,PLCG1,CLDN19,ITGB1,PRKCA,ITGA4,CLDN22,RHOH,MYL5,MYL9,MYL12A,CLDN6,PIK3CD,CLDN17,OCLN,CLDN1	29	114	0
Linoleic acid metabolism	0.0	0.0014612516376095938	0.0	0.0	1.0	1.0		PLA2G12B,PLA2G2F,PLA2G5,JMJD7-PLA2G4B,PLA2G2A,CYP2J2,CYP2C8,PLA2G4C,CYP2C9,PLAAT3,PLA2G2C,PLA2G4A,PLA2G4F,ALOX15,PLA2G4E,PLA2G10,PLA2G12A,PLA2G3,PLA2G2D,PLA2G6,CYP1A2,PLA2G1B,PLA2G4B,PLB1,PLA2G2E,PLA2G4D,CYP2E1,CYP2C19,CYP3A4	29	29	0
Long-term depression	0.0	0.003023279250226746	0.0	0.0	1.0	1.0		PLCB2,PRKG2,GNAQ,PRKCG,GNA11,PLCB1,GNAO1,BRAF,JMJD7-PLA2G4B,HRAS,LYN,CACNA1A,MAPK1,ARAF,GNA13,ITPR2,PLA2G4C,PPP2R1B,KRAS,PLA2G4A,PLCB4,GRID2,PRKG1,PLA2G4F,GRM1,PLCB3,PLA2G4E,GUCY1B1,PPP2CB,GNAI2,GNA12,MAP2K2,GRIA2,PRKCB,GNAS,IGF1,NOS1,GUCY1A1,CRH,GNAZ,IGF1R,PPP2R1A,ITPR1,PRKCA,ITPR3,PPP1R17,GNAI1,GUCY1A2,MAP2K1,PLA2G4B,GRIA3,NRAS,PLA2G4D,PPP2CA,RYR1,GNAI3,GRIA1,MAPK3,CRHR1,RAF1	29	60	0
Long-term potentiation	0.0	0.0033759951627531995	0.0	0.0	1.0	1.0		PLCB2,CALML6,PRKACA,CAMK2B,GNAQ,PRKCG,ATF4,EP300,PLCB1,BRAF,HRAS,PPP3R1,MAPK1,CALM1,CAMK2G,CALML4,ARAF,GRM5,ITPR2,RAP1A,GRIN1,GRIN2A,CALML3,PPP3CA,CALML5,KRAS,CAMK2A,PLCB4,CACNA1C,RPS6KA2,PPP1R1A,GRM1,PLCB3,CALM2,CREBBP,PPP3CB,CAMK2D,MAP2K2,CALM3,PRKCB,GRIA2,PPP3CC,RPS6KA1,PRKACB,RAP1B,ADCY1,RPS6KA3,PRKACG,PPP1CB,PRKCA,ITPR1,ITPR3,CAMK4,MAP2K1,PPP3R2,GRIN2B,GRIN2D,GRIN2C,NRAS,PPP1CA,GRIA1,RAPGEF3,ADCY8,MAPK3,PPP1CC,RPS6KA6,RAF1	29	67	0
Longevity regulating pathway	0.0	0.005139574725385468	0.0	0.0	1.0	1.0		PRKAG3,NFKB1,PRKACA,RPTOR,PIK3CA,EHMT2,IRS2,CREB5,CREB3L1,RB1CC1,ADCY7,ATG101,PPARG,AKT3,ADCY2,ADCY4,ATF6B,PIK3R3,PPARGC1A,INS,RELA,HSPA1L,PRKAA1,HSPA8,SIRT1,HRAS,ADIPOR2,SESN2,SOD2,CREB1,TSC1,ADCY6,KRAS,CREB3,CREB3L2,MTOR,IRS1,ATG13,ATG5,EIF4EBP1,ADCY1,FOXO3,PRKACG,AKT1S1,RPS6KB2,EIF4EBP2,EIF4E,PRKAB1,HSPA1B,KL,SOD1,PIK3R2,AKT1,ADCY5,IRS4,HSPA2,FOXO1,STK11,SESN1,FOXA2,TP53,PIK3R1,ULK1,TSC2,PRKAG2,SESN3,HDAC2,INSR,RHEB,APPL1,CAMK4,CAMKK2,CAT,ADCY8,CLPB,BAX,ATF4,HDAC1,HSPA1A,ADIPOQ,EIF4E1B,PRKAG1,PIK3CB,PRKAA2,ADIPOR1,CREB3L4,AKT2,EIF4E2,CRYAB,PRKAB2,HSPA6,EHMT1,RPS6KB1,PRKACB,IGF1,CREB3L3,IGF1R,ADCY3,ATF2,ADCY9,NRAS,PIK3CD	29	102	0
Lysine degradation	0.0	0.003174443212738083	0.0	0.0	1.0	1.0		KMT2D,KMT2C,PRDM16,NSD3,PHYKPL,ACAT1,HYKK,SETD2,SUV39H1,MECOM,ALDH9A1,ALDH1B1,SETMAR,SUV39H2,KMT5B,SMYD3,HADHA,ALDH7A1,EHMT2,ALDH2,TMLHE,EHHADH,PLOD2,KMT2A,SMYD1,SETDB2,SETDB1,GCDH,PRDM9,KMT5C,KMT2E,SETD7,COLGALT2,SETD1A,DLST,PRDM6,DHTKD1,SETD1B,EHMT1,SMYD2,EZH1,ASH1L,ACAT2,AADAT,CAMKMT,ALDH3A2,DLD,EZH2,DOT1L,PRDM2,NSD2,PIPOX,KMT2B,ECHS1,HADH,COLGALT1,PLOD1,BBOX1,PLOD3,NSD1,PRDM7,KMT5A,AASS	29	63	0
mTOR signaling pathway	0.0	0.007759750075581981	0.0	0.0	1.0	1.0		NPRL3,RPTOR,WNT9B,ATP6V1B2,DEPDC5,BRAF,WNT7B,IKBKB,PIK3CA,CASTOR1,LPIN3,ATP6V1G1,PDPK1,ATP6V1G2,FZD1,AKT3,CAB39,RRAGB,PRKCB,TNFRSF1A,WNT4,PIK3R3,ATP6V1G3,DDIT4,PRR5,INS,ATP6V1E1,ULK2,LPIN2,SLC3A2,LAMTOR3,MLST8,LRP5,WNT8A,MAPK3,WNT3,RPS6KA6,PRKAA1,CASTOR2,WNT2B,TNF,ATP6V1C2,STRADA,HRAS,WNT3A,SESN2,SLC38A9,TSC1,FZD9,WNT2,DVL3,KRAS,MTOR,SEC13,IRS1,SLC7A5,WDR24,WNT5A,STRADB,FZD4,EIF4EBP1,ATP6V1E2,LAMTOR2,LAMTOR4,RPS6KA3,AKT1S1,SKP2,SOS2,WNT9A,FZD6,RPS6KB2,FNIP2,MAPKAP1,WNT6,EIF4E,DVL1,FLCN,RPS6,DEPTOR,PRKCG,PIK3R2,WNT7A,AKT1,RHOA,CLIP1,TBC1D7,FNIP1,GRB10,GRB2,LAMTOR1,RRAGD,FZD8,STK11,WDR59,GSK3B,RPS6KA2,RICTOR,TTI1,PIK3R1,MAP2K2,SGK1,ULK1,TSC2,RPS6KA1,FZD10,INSR,RHEB,MAP2K1,DVL2,SEH1L,TELO2,FZD5,FZD7,WNT11,RNF152,LPIN1,ATP6V1D,LAMTOR5,WNT8B,SOS1,RAF1,CHUK,WNT10A,MAPK1,LRP6,WNT5B,EIF4E1B,PIK3CB,PRKAA2,AKT2,WNT1,EIF4E2,ATP6V1F,ATP6V1A,CAB39L,WNT16,EIF4B,ATP6V1H,FZD3,RPS6KB1,RRAGA,IGF1,IGF1R,PRKCA,NPRL2,FZD2,MIOS,PTEN,NRAS,ATP6V1C1,PIK3CD,RRAGC,WNT10B,ATP6V1B1	29	154	0
Maturity onset diabetes of the young	0.0	0.0013100876750982565	0.0	0.0	1.0	1.0		RFX6,PKLR,GCK,NKX2-2,PDX1,HNF1A,NEUROD1,ONECUT1,HHEX,NKX6-1,HNF4G,BHLHA15,NEUROG3,HES1,FOXA2,MAFA,FOXA3,IAPP,NR5A2,MNX1,INS,PAX6,SLC2A2,PAX4,HNF1B,HNF4A	29	26	0
Melanogenesis	0.0	0.005089186737881689	0.0	0.0	1.0	1.0		PRKACA,GNAQ,WNT9B,PLCB1,WNT7B,CAMK2G,EDNRB,CREB3L1,FZD1,ADCY7,PLCB4,ADCY2,ADCY4,GNAI2,CAMK2D,MC1R,TCF7L1,PRKCB,KIT,WNT4,POMC,KITLG,WNT8A,ASIP,MAPK3,DCT,WNT3,CAMK2B,WNT2B,EP300,HRAS,WNT3A,CALM1,TCF7,CREB1,LEF1,WNT2,ADCY6,FZD9,DVL3,KRAS,CAMK2A,CREB3,CREB3L2,CALM2,WNT5A,CALM3,FZD4,ADCY1,PRKACG,GNAI1,WNT9A,FZD6,CTNNB1,WNT6,DVL1,TYR,PRKCG,WNT7A,ADCY5,CALML4,FZD8,CALML5,GSK3B,PLCB3,MAP2K2,FZD10,MAP2K1,DVL2,FZD5,GNAI3,FZD7,WNT11,ADCY8,WNT8B,RAF1,PLCB2,WNT10A,CALML6,TCF7L2,GNAO1,MAPK1,WNT5B,CREB3L4,WNT1,EDN1,TYRP1,CALML3,MITF,CREBBP,WNT16,FZD3,GNAS,PRKACB,CREB3L3,ADCY3,PRKCA,FZD2,ADCY9,NRAS,WNT10B	29	101	0
Melanoma	0.0	0.003627935100272095	0.0	0.0	1.0	1.0		FGF19,PDGFRB,RB1,FGF23,MET,FGF9,BAK1,PIK3R2,CCND1,AKT1,BRAF,GADD45A,FGF2,FGF7,HRAS,MAPK1,PIK3CA,FGF3,ARAF,PIK3CB,HGF,E2F2,AKT2,PDGFA,FGF1,E2F3,FGF4,POLK,MITF,KRAS,DDB2,FGF18,FGF20,FGF22,GADD45B,CDK6,EGF,AKT3,CDKN2A,PDGFB,CDK4,TP53,PIK3R1,PDGFC,MAP2K2,FGF16,FGF21,PDGFRA,MDM2,PIK3R3,CDH1,IGF1,FGF17,FGF6,BAD,FGFR1,IGF1R,CDKN1A,MAP2K1,FGF10,FGF5,PTEN,NRAS,GADD45G,PDGFD,E2F1,PIK3CD,EGFR,MAPK3,FGF8,BAX,RAF1	29	72	0
Metabolism of xenobiotics by cytochrome P450	0.0	0.0038294870502872114	0.0	0.0	1.0	1.0		ADH6,GSTA5,ALDH3B2,ADH7,ADH1B,CYP2D7,CYP2D6,MGST2,UGT1A10,UGT1A3,UGT2B4,SULT2A1,UGT1A4,CYP2S1,UGT2B28,GSTT1,CYP1A1,AKR7L,CYP2A13,GSTO2,CYP2C9,GSTP1,GSTM1,HPGDS,UGT2A2,CYP2A7,GSTA1,AKR1C1,GSTA2,UGT2A1,GSTM2,CBR3,GSTO1,UGT2B7,UGT2A3,UGT1A1,GSTT2B,UGT1A8,UGT1A5,AKR7A2,ADH4,EPHX1,HSD11B1,UGT2B11,ADH5,UGT1A7,CYP2B6,GSTA3,UGT2B10,CBR1,UGT2B17,MGST3,CYP1A2,GSTK1,HSD11B1L,GSTM4,UGT1A6,CYP2F1,DHDH,GSTA4,GSTM3,CYP2A6,UGT1A9,UGT2B15,GSTM5,ADH1C,ALDH3A1,CYP2E1,ADH1A,CYP3A5,MGST1,CYP3A4,ALDH3B1,AKR7A3,CYP1B1,GSTT2	29	76	0
MicroRNAs in cancer	0.0	0.01562027612617152	0.0	0.0	1.0	1.0		MIR10A,EFNA4,MIR16-2,PLCG2,MIR520B,PRKCE,DDIT4,MIR181A1,HMOX1,BMPR2,ZEB2,MIRLET7B,MIR181C,PAK4,MIRLET7A3,DNMT3B,MIR103B2,ZEB1,TIMP3,WNT3A,MIR129-1,CCNG1,SERPINB5,MIRLET7I,MTOR,BCL2L11,IRS1,MIR7-2,MIR193B,MIR135A2,MIR1-2,MYC,MIR155,MIR23A,SHC4,CCND1,RHOA,FGFR3,GLS2,MIR143,GRB2,HMGA2,EFNA5,CDK6,STMN1,PIK3R1,MAP2K2,PDGFRA,MIR520A,CCND2,NOTCH4,MIR205,MAP2K1,MIR145,MIR335,MIRLET7F1,MET,MIR99A,PTGS2,MIR330,ATM,PIK3CB,GLS,CDKN1B,ROCK1,MCL1,PLCG1,MIR326,MIR92A1,CDC25A,MIR10B,PTEN,HOXD10,CYP24A1,SOCS1,MIR194-1,MIR19A,E2F2,MIR92A2,TPM1,E2F3,ST14,MIR7-3,MIR103B1,MIRLET7C,ABCB1,PRKCB,MIR203B,SPRY2,RECK,MIR146A,MMP9,MIRLET7F2,MIR210,WNT3,MIR1-1,HRAS,CRKL,MIR30A,MIR27A,MIR200B,RPS6KA5,MIR19B1,CASP3,APC2,MIR199A2,VIM,SOS2,MIR494,PLAU,MIR520E,MIR206,PDGFRB,MIR128-2,MIR34B,MIR15A,PRKCG,MIR221,PIM1,MIR133A1,CCNE2,MAPK7,PDGFA,MIR181A2,MIR34A,MIR129-2,PDGFB,STAT3,MIR137,EZR,ERBB2,MIR194-2,HDAC2,CDKN1A,ITGB3,FOXP1,NOTCH1,MIRLET7G,MIR375,MIR26B,RAF1,MIR96,SLC45A3,MIR363,SLC7A1,CCNE1,MIRLET7A2,CDKN2A,CDCA5,MIR215,MIR520C,MIR181D,ERBB3,MIR192,MIR26A2,MIR30C2,UBE2I,PIK3CD,CRK,MIR23B,MIR21,PIK3CA,FSCN1,TP63,MIR9-3,MMP16,BRCA1,PIK3R3,MIR31,EFNA3,DNMT1,MIR152,NOTCH2,MIR30B,MIR23C,SIRT1,EP300,MIR125A,MIR124-1,MIR19B2,IGF2BP1,MIR141,MIR17,KRAS,MIR223,MIR423,HNRNPK,MIR9-1,EZH2,MIR101-2,RASSF1,MIR449A,MIR483,MIR7-1,MIR181B1,CDC25B,SHC1,MIR199A1,MIR199B,MIR195,MIR128-1,MIR625,TNC,THBS1,MIR30D,TNXB,MIR133A2,MIR200C,MIR345,TP53,MIR125B1,MIR106B,PDCD4,MIR30C1,MIR26A1,E2F1,ZFPM2,SOS1,MIR126,HDAC5,HDAC1,MIRLET7E,SOX4,ABL1,RDX,EFNA1,BCL2,MIR103A2,MIR122,MIRLET7D,CREBBP,MIR222,MIR124-2,FZD3,MIR125B2,MIR342,NFKB1,RPTOR,MIR29A,MIR615,MIR135B,IKBKB,MIR15B,MIR124-3,MIR183,IRS2,MIR373,MIR101-1,MIR103A1,ITGA5,MIR331,MIR29B2,TNN,NOTCH3,BMI1,MDM2,COMMD3-BMI1,MIR9-2,ABCC1,MIR25,DICER1,MAPK3,DNMT3A,MIR100,KIF23,MIR107,MIR30E,MARCKS,TRIM71,MIR181B2,MIR520H,MIR29B1,TNR,CYP1B1,BCL2L2,BMF,MIR16-1,PIK3R2,MIR29C,MIR34C,MIR27B,MIR200A,MIR133B,MIR324,MDM4,MIR520G,MIR20A,MIR18A,MIR451A,MIR150,MIR28,MIR214,EFNA2,BAK1,MIR135A1,MAPK1,CDC25C,VEGFA,HDAC4,MIR32,MIR203A,TGFB2,MIRLET7A1,MIR224,MIR602,PRKCA,NRAS,APC,CD44,EGFR	29	310	0
Mineral absorption	0.0	0.003023279250226746	0.0	0.0	1.0	1.0		ATOX1,SLC30A1,SLC11A2,MT1E,SLC9A3,MT1F,SLC8A3,HMOX2,ATP1B3,TRPM6,TRPV6,MT1B,STEAP2,CLCN2,TF,ATP1A4,SLC31A1,MT2A,ATP1A3,HEPHL1,MT1X,FTL,SLC34A3,ATP2B1,SLC34A2,SLC5A1,MT1A,ATP1A2,SLC8A2,STEAP1,MT1H,ATP1B1,SLC6A19,SLC46A1,MT1HL1,MT1M,TRPM7,ATP1B4,ATP2B4,SLC34A1,SLC8A1,SLC39A4,VDR,SLC26A6,HMOX1,ATP2B2,ATP7B,S100G,FTH1,FXYD2,MT1G,HEPH,ATP7A,ATP2B3,ATP1B2,SLC40A1,ATP1A1,SLC26A3,SLC26A9,CYBRD1	29	60	0
Mismatch repair	0.0	0.0011589237125869192	0.0	0.0	1.0	1.0		POLD1,RFC2,MSH6,RFC1,MLH1,RFC3,RPA2,RPA1,EXO1,POLD2,POLD4,MLH3,PCNA,RFC4,RPA3,MSH3,LIG1,RPA4,POLD3,SSBP1,PMS2,MSH2,RFC5	29	23	0
Mitophagy	0.0	0.0034263831502569786	0.0	0.0	1.0	1.0		EIF2AK3,SRC,CITED2,BCL2L13,ATF4,GABARAPL1,FIS1,TBC1D15,HRAS,AMBRA1,MAPK9,OPTN,NBR1,BNIP3,TBK1,MFN2,CALCOCO2,CSNK2A2,RHOT1,USP15,MITF,KRAS,MAPK8,RAB7B,RRAS,TBC1D17,BCL2L1,RAB7A,TFEB,MFN1,TP53,ATG9A,GABARAPL2,SQSTM1,HIF1A,ULK1,UBC,ATG5,CSNK2A3,BECN2,FOXO3,PINK1,SP1,PRKN,UBA52,USP30,PGAM5,MAPK10,CSNK2A1,USP8,MRAS,NRAS,RPS27A,TOMM7,BNIP3L,RELA,RRAS2,E2F1,CSNK2B,RHOT2,GABARAP,UBB,JUN,FUNDC1,TAX1BP1,BECN1,TFE3,ATG9B	29	68	0
Morphine addiction	0.0	0.004585306862843898	0.0	0.0	1.0	1.0		GABRA5,PRKACA,GABRG3,CACNA1A,KCNJ5,GABRA2,PDE4B,GNB3,GRK6,ADCY7,ADCY2,GABRE,ADCY4,GNAI2,KCNJ9,PDE11A,PRKCB,GNB2,GRK4,ADORA1,GNG4,PDE3B,PDE4C,DRD1,GABBR2,GABRP,CACNA1B,PDE1A,GABRQ,GABRG2,GNB4,PDE4D,ADCY6,KCNJ6,PDE8B,GNG8,GNB1,ADCY1,PRKACG,PDE10A,GNAI1,GNG3,PDE4A,KCNJ3,GNG12,GNG7,GNGT1,GABRA6,PDE2A,PRKCG,GABRB1,GABRB2,ADCY5,PDE3A,GNG10,PDE1B,GRK3,SLC32A1,GABRB3,ARRB1,GABRA3,GNG13,GABRG1,GRK5,PDE7B,GNAI3,PDE8A,ADCY8,GRK2,PDE1C,GNAO1,GNB5,GABRA4,PDE7A,GABBR1,GNG2,ARRB2,GNG5,GNAS,PRKACB,GABRR1,GNGT2,ADCY3,PRKCA,GABRR2,ADCY9,GABRD,GABRA1,GNG11,GABRR3,OPRM1	29	91	0
Mucin type O-glycan biosynthesis	0.0	0.0018139675501360475	0.0	0.0	1.0	1.0		GALNT13,B4GALT5,GALNT17,GALNTL5,C1GALT1C1,GALNT6,GALNT8,C1GALT1C1L,GALNTL6,ST3GAL1,GALNT2,GALNT14,GALNT11,ST6GALNAC2,POC1B-GALNT4,ST3GAL2,GCNT4,GALNT7,GALNT9,C1GALT1,GALNT3,ST6GALNAC4,GALNT16,GALNT12,B3GNT6,GALNT10,GALNT4,ST6GALNAC3,GALNT5,GALNT1,GALNT18,GALNT15,GCNT3,B3GNT3,GCNT1,ST6GALNAC1	29	36	0
N-Glycan biosynthesis	0.0	0.002519399375188955	0.0	0.0	1.0	1.0		MGAT4B,DOLPP1,B4GALT1,ALG10,DPM1,ALG12,MOGS,ALG13,GANAB,ALG10B,MAN1A1,STT3A,MAN1A2,MGAT4D,MGAT2,MGAT4C,RPN1,DPM3,RPN2,ST6GAL1,ALG11,ALG9,MGAT4A,ALG14,MGAT5,ALG1,MAN1C1,ST6GAL2,MAN2A2,SRD5A3,ALG6,MGAT5B,MGAT1,FUT8,TUSC3,ALG2,ALG3,DDOST,STT3B,MGAT3,DPAGT1,B4GALT2,MAN1B1,DAD1,MAN2A1,DPM2,B4GALT3,ALG5,ALG8,DOLK	29	50	0
