model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	GABA Receptor Signaling WP4159, DNA Damage Response WP707	GABA Receptor Signaling, DNA Damage Response	Cell Cycle Regulation, Apoptotic Process, DNA Damage Response, Homologous Recombination, Neurotransmitter Release	0.5	0.4	0.5986226551762093	llm2geneset
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Sphingolipid Pathway WP1422, Vitamin D Metabolism WP1531	Sphingolipid Pathway, Vitamin D Metabolism	Sphingolipid metabolism, Vitamin D metabolism, Glycosphingolipid biosynthetic process	0.8	0.5	0.8581494324548817	llm2geneset
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Sphingolipid Pathway WP1422, Nucleotide Excision Repair WP4753	Sphingolipid Pathway, Nucleotide Excision Repair	Sphingolipid metabolism, Nucleotide excision repair	0.8	0.5	0.9107953610560064	llm2geneset
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	One Carbon Metabolism WP241, Molybdenum Cofactor Moco Biosynthesis WP4507	One Carbon Metabolism, Molybdenum Cofactor Moco Biosynthesis	Folate biosynthesis, One-carbon metabolism, Methionine metabolism	0.5714285714285714	0.3333333333333333	0.6727792977489363	llm2geneset
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Serine Metabolism WP4688, Ganglio Series Sphingolipid Metabolism WP5299	Serine Metabolism, Ganglio Series Sphingolipid Metabolism	Sialic Acid Metabolism	0.16666666666666666	0.0	0.6512929230978293	llm2geneset
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Purine Metabolism And Related Disorders WP4224, Glycosphingolipid Metabolism WP5292	Purine Metabolism And Related Disorders, Glycosphingolipid Metabolism	Purine metabolism, Nucleotide salvage pathway	0.2857142857142857	0.16666666666666666	0.6442947861556558	llm2geneset
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Hippo YAP Signaling WP4537, Unfolded Protein Response WP4925	Hippo YAP Signaling, Unfolded Protein Response	Hippo signaling pathway, Unfolded Protein Response, Apoptosis signaling pathway, NF-kappa B signaling pathway	0.8333333333333334	0.4	0.7406317360842558	llm2geneset
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Complement Activation WP545, Notch Signaling Pathway WP61	Complement Activation, Notch Signaling Pathway	Complement activation, Notch signaling pathway	1.0	1.0	0.9999999749131038	llm2geneset
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Urea Cycle And Related Diseases WP4571, Urea Cycle And Associated Pathways WP4595	Urea Cycle And Related Diseases, Urea Cycle And Associated Pathways	Urea cycle, Glutamate metabolism, Arginine and proline metabolism	0.3	0.1111111111111111	0.7109043807106588	llm2geneset
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	TNF Alpha Signaling Pathway WP231, One Carbon Metabolism WP241	TNF Alpha Signaling Pathway, One Carbon Metabolism	NF-kappa B signaling pathway, Apoptosis, Caspase activation via death receptors, Methylation cycle	0.2857142857142857	0.16666666666666666	0.669123603974382	llm2geneset
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Steroid Biosynthesis WP496, T Cell Receptor Signaling Pathway WP69	Steroid Biosynthesis, T Cell Receptor Signaling Pathway	T cell receptor signaling pathway, Ras signaling pathway, PI3K/Akt signaling pathway, NF-kB signaling pathway, Cytokine signaling in immune system	0.7142857142857143	0.6666666666666666	0.6102023499246261	llm2geneset
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Nuclear Receptors WP170, Serine Metabolism WP4688	Nuclear Receptors, Serine Metabolism	Nuclear receptor transcriptional regulation, Steroid hormone signaling pathway, Vitamin D signaling pathway	0.5	0.3333333333333333	0.6212311115996991	llm2geneset
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Proteasome Degradation WP183, Overview Of Interferons Mediated Signaling Pathway WP4558	Proteasome Degradation, Overview Of Interferons Mediated Signaling Pathway	Proteasome-mediated protein catabolism, Major histocompatibility complex (MHC) class I antigen presentation, Type I interferon signaling pathway, JAK-STAT signaling pathway	0.625	0.14285714285714285	0.7095125690489584	llm2geneset
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Chemokine Signaling Pathway WP3929, Mitochondrial Complex I Assembly Model OXPHOS System WP4324	Chemokine Signaling Pathway, Mitochondrial Complex I Assembly Model OXPHOS System	NADH-Ubiquinone oxidoreductase complex (Complex I), PI3K-Akt signaling pathway, Rho GTPase signaling pathway, Cytokine-cytokine receptor interaction	0.4	0.2222222222222222	0.6507624476387392	llm2geneset
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Triacylglyceride Synthesis WP325, Cholesterol Metabolism WP5304	Triacylglyceride Synthesis, Cholesterol Metabolism	Cholesterol Homeostasis, Lipid Metabolism, Steroid Biosynthesis	0.5	0.0	0.6938105080293335	llm2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	Insulin signaling pathway, Proteasome	Insulin signaling pathway, Proteasome	Cellular Energy Regulation and Metabolism	0.0	0.0	0.4143853290424165	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Autophagy, Phototransduction	Autophagy, Phototransduction	Autophagy Regulation and Cellular Homeostasis	0.5	0.0	0.5904312479182736	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Base excision repair, Notch signaling pathway	Base excision repair, Notch signaling pathway	Notch signaling pathway regulation	0.5	0.4	0.5943229582709194	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Primary bile acid biosynthesis, Tryptophan metabolism	Primary bile acid biosynthesis, Tryptophan metabolism	Bile acid metabolism and cholesterol homeostasis	0.5	0.2	0.6212983559188744	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Axon guidance, Citrate cycle (TCA cycle)	Axon guidance, Citrate cycle (TCA cycle)	Cellular signaling and cytoskeletal rearrangement  	0.0	0.0	0.29587265024771703	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Glycosaminoglycan degradation, Purine metabolism	Glycosaminoglycan degradation, Purine metabolism	Purine and Pyrimidine Nucleotide Metabolism	0.5	0.0	0.5616727730508903	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Pentose phosphate pathway, Tryptophan metabolism	Pentose phosphate pathway, Tryptophan metabolism	Glucose metabolism and cellular redox balance	0.2	0.0	0.4736446995719927	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Hedgehog signaling pathway, Olfactory transduction	Hedgehog signaling pathway, Olfactory transduction	Olfactory Receptor Signaling Pathway	0.6	0.25	0.6756479536179207	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Hedgehog signaling pathway, Pentose phosphate pathway	Hedgehog signaling pathway, Pentose phosphate pathway	Hedgehog signaling pathway and cellular response	0.5	0.4	0.6971665583966269	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Homologous recombination, mTOR signaling pathway	Homologous recombination, mTOR signaling pathway	Regulation of Cellular Signaling Pathways and Metabolic Homeostasis  	0.4	0.25	0.47234779760554646	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Autophagy, Wnt signaling pathway	Autophagy, Wnt signaling pathway	Autophagy regulation	0.25	0.0	0.6516755516720008	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Autophagy, Ubiquitin mediated proteolysis	Autophagy, Ubiquitin mediated proteolysis	Autophagy regulation and cellular quality control LLM self-assessed confidence: 0.85	0.25	0.0	0.5044199540573826	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Citrate cycle (TCA cycle), Fatty acid biosynthesis	Citrate cycle (TCA cycle), Fatty acid biosynthesis	Tricarboxylic acid cycle (TCA cycle) and fatty acid metabolism	0.7142857142857143	0.5	0.7695221543016264	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	NF-kappa B signaling pathway, Renin-angiotensin system	NF-kappa B signaling pathway, Renin-angiotensin system	Cellular immune response and inflammation	0.0	0.0	0.3973839909490284	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Cholesterol metabolism, Glycosaminoglycan biosynthesis	Cholesterol metabolism, Glycosaminoglycan biosynthesis	Lipid Metabolism and Cholesterol Homeostasis	0.5	0.0	0.6333439495537667	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Glycosaminoglycan biosynthesis, Non-homologous end-joining	Glycosaminoglycan biosynthesis, Non-homologous end-joining	Glycosaminoglycan biosynthesis  	0.3333333333333333	0.2	0.7478523653268105	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Axon guidance, Fatty acid elongation	Axon guidance, Fatty acid elongation	Axon guidance and cell signaling	0.4	0.25	0.6050914139295724	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Glycolysis / Gluconeogenesis, Oxidative phosphorylation	Glycolysis / Gluconeogenesis, Oxidative phosphorylation	Oxidative phosphorylation	0.5	0.3333333333333333	0.5805135609512188	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Cell cycle, Primary bile acid biosynthesis	Cell cycle, Primary bile acid biosynthesis	Cell Cycle Regulation	0.3333333333333333	0.2	0.508209663332156	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Arachidonic acid metabolism, Oxidative phosphorylation	Arachidonic acid metabolism, Oxidative phosphorylation	Mitochondrial electron transport chain and oxidative phosphorylation	0.4	0.25	0.5385748249251191	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Arachidonic acid metabolism, Sulfur metabolism	Arachidonic acid metabolism, Sulfur metabolism	Arachidonic Acid Metabolism and Eicosanoid Signaling	0.6	0.5	0.6732368456141964	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Insulin signaling pathway, Retinol metabolism	Insulin signaling pathway, Retinol metabolism	Glucose metabolism and signaling cascade	0.4	0.0	0.6360822212931105	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	T cell receptor signaling pathway, TGF-beta signaling pathway	T cell receptor signaling pathway, TGF-beta signaling pathway	T-cell receptor signaling cascade	0.4444444444444444	0.375	0.6639094343769609	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Pentose phosphate pathway, Phosphatidylinositol signaling system	Pentose phosphate pathway, Phosphatidylinositol signaling system	Inositol phosphate metabolism and signaling	0.3333333333333333	0.0	0.6303170023221161	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Fatty acid biosynthesis, Primary bile acid biosynthesis	Fatty acid biosynthesis, Primary bile acid biosynthesis	Bile Acid Synthesis and Cholesterol Homeostasis	0.2857142857142857	0.16666666666666666	0.6971727121342755	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Axon guidance, NF-kappa B signaling pathway	Axon guidance, NF-kappa B signaling pathway	Immune cell signaling and response	0.14285714285714285	0.0	0.45964508120360903	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Cell cycle, MAPK signaling pathway	Cell cycle, MAPK signaling pathway	Cellular Signaling and Regulation	0.2	0.0	0.5468260499774057	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Renin-angiotensin system, mTOR signaling pathway	Renin-angiotensin system, mTOR signaling pathway	Regulation of protein synthesis and cell growth signaling pathways	0.3333333333333333	0.2	0.4574913300826777	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Arachidonic acid metabolism, Retinol metabolism	Arachidonic acid metabolism, Retinol metabolism	Eicosanoid and Retinoid Metabolism Pathway 	0.2	0.0	0.7214816806083217	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	MAPK signaling pathway, mTOR signaling pathway	MAPK signaling pathway, mTOR signaling pathway	Cellular Signaling Cascade	0.16666666666666666	0.0	0.5358538560604398	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Arachidonic acid metabolism, D-Glutamine and D-glutamate metabolism	Arachidonic acid metabolism, D-Glutamine and D-glutamate metabolism	Arachidonic acid metabolism	0.3333333333333333	0.25	0.6899288365190425	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	D-Glutamine and D-glutamate metabolism, Glycolysis / Gluconeogenesis	D-Glutamine and D-glutamate metabolism, Glycolysis / Gluconeogenesis	Glycolysis and Gluconeogenesis	0.375	0.0	0.6031220567523123	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Hedgehog signaling pathway, Purine metabolism	Hedgehog signaling pathway, Purine metabolism	Purine nucleotide biosynthetic process	0.2	0.0	0.481672249682638	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Base excision repair, Renin-angiotensin system	Base excision repair, Renin-angiotensin system	DNA Repair and Maintenance	0.16666666666666666	0.0	0.47779071100136783	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Fatty acid biosynthesis, Fatty acid elongation	Fatty acid biosynthesis, Fatty acid elongation	Fatty Acid Metabolism and Lipid Biosynthesis	0.5	0.2	0.7685383197957836	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Fatty acid elongation, Nucleotide excision repair	Fatty acid elongation, Nucleotide excision repair	DNA damage repair and replication	0.16666666666666666	0.0	0.4889176170743604	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Axon guidance, Wnt signaling pathway	Axon guidance, Wnt signaling pathway	Wnt signaling pathway regulation	0.6	0.5	0.6474331790319807	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	DNA replication, Primary bile acid biosynthesis	DNA replication, Primary bile acid biosynthesis	DNA Replication and Repair	0.3333333333333333	0.2	0.5892713913692775	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Cholesterol metabolism, Wnt signaling pathway	Cholesterol metabolism, Wnt signaling pathway	Wnt signaling pathway	0.6	0.5	0.651483254329663	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	One carbon pool by folate, Proteasome	One carbon pool by folate, Proteasome	One-carbon metabolism and nucleotide biosynthesis	0.3333333333333333	0.2	0.6083764285446971	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Axon guidance, GABAergic synapse	Axon guidance, GABAergic synapse	Cell adhesion and cytoskeleton organization	0.0	0.0	0.29948640729258447	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Notch signaling pathway, Pentose phosphate pathway	Notch signaling pathway, Pentose phosphate pathway	Notch signaling pathway	0.5	0.4	0.7399503605155675	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	MAPK signaling pathway, Ribosome biogenesis in eukaryotes	MAPK signaling pathway, Ribosome biogenesis in eukaryotes	Cellular Signaling and Regulation	0.14285714285714285	0.0	0.4811574181749233	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Autophagy, mTOR signaling pathway	Autophagy, mTOR signaling pathway	Autophagy regulation and cellular homeostasis  	0.25	0.0	0.5898102245942041	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	D-Glutamine and D-glutamate metabolism, Non-homologous end-joining	D-Glutamine and D-glutamate metabolism, Non-homologous end-joining	DNA Damage Repair and Maintenance	0.1	0.0	0.5055208059984769	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Base excision repair, Fatty acid elongation	Base excision repair, Fatty acid elongation	DNA Damage Repair and Maintenance	0.16666666666666666	0.0	0.4903734354545088	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Complement and coagulation cascades, MAPK signaling pathway	Complement and coagulation cascades, MAPK signaling pathway	Cellular Signaling Cascade	0.2857142857142857	0.0	0.5421515700925545	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Purine metabolism, TGF-beta signaling pathway	Purine metabolism, TGF-beta signaling pathway	ADP-ribosylation	0.0	0.0	0.3669641601474266	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Wnt signaling pathway, mTOR signaling pathway	Wnt signaling pathway, mTOR signaling pathway	Wnt signaling pathway regulation	0.5	0.4	0.6697240630739926	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	One carbon pool by folate, Retinol metabolism	One carbon pool by folate, Retinol metabolism	Bile Acid Synthesis and Metabolism	0.14285714285714285	0.0	0.39271363069530374	GSAI
gpt-3.5-turbo-0125	KEGG_2021_Human	Insulin signaling pathway, Proteasome	Insulin signaling pathway, Proteasome	Insulin signaling pathway, AMP-activated protein kinase signaling pathway, MAPK signaling pathway, Glycolysis	0.75	0.6666666666666666	0.7015033840473706	llm2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	Autophagy, Phototransduction	Autophagy, Phototransduction	PI3K-Akt signaling pathway, Autophagy - animal, Ras signaling pathway, Regulation of autophagy, MAPK signaling pathway	0.5	0.0	0.5258344147295715	llm2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	Base excision repair, Notch signaling pathway	Base excision repair, Notch signaling pathway	Notch signaling pathway, DNA repair	0.6666666666666666	0.4	0.7962942256646941	llm2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	Primary bile acid biosynthesis, Tryptophan metabolism	Primary bile acid biosynthesis, Tryptophan metabolism	Tryptophan metabolism, Fatty acid beta-oxidation, Bile acid biosynthesis	0.8333333333333334	0.6	0.8506317456264028	llm2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	Axon guidance, Citrate cycle (TCA cycle)	Axon guidance, Citrate cycle (TCA cycle)	Axon guidance, RhoA signaling pathway, Metabolic pathways	0.3333333333333333	0.2	0.6517011020781636	llm2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	Glycosaminoglycan degradation, Purine metabolism	Glycosaminoglycan degradation, Purine metabolism	Cyclic nucleotide metabolic process, Cyclic nucleotide biosynthetic process, Purine ribonucleoside monophosphate biosynthetic process, Purine ribonucleoside monophosphate metabolic process	0.5	0.0	0.5021067943897867	llm2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	Pentose phosphate pathway, Tryptophan metabolism	Pentose phosphate pathway, Tryptophan metabolism	Tryptophan metabolism, Pentose phosphate pathway, Glycolysis	1.0	0.75	0.8536237222943384	llm2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	Hedgehog signaling pathway, Olfactory transduction	Hedgehog signaling pathway, Olfactory transduction	Olfactory receptor activity	0.2	0.0	0.5348640381176255	llm2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	Hedgehog signaling pathway, Pentose phosphate pathway	Hedgehog signaling pathway, Pentose phosphate pathway	Hedgehog signaling pathway, Pentose phosphate pathway, Glycolysis	1.0	1.0	0.9389214873577663	llm2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	Homologous recombination, mTOR signaling pathway	Homologous recombination, mTOR signaling pathway	Wnt signaling pathway, Meiotic prophase I, Vacuolar proton-transporting V-type ATPase complex, DNA repair	0.4	0.25	0.6156466042303845	llm2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	Autophagy, Wnt signaling pathway	Autophagy, Wnt signaling pathway	Wnt signaling pathway, PI3K-Akt signaling pathway, Autophagy, Cell cycle	1.0	0.6666666666666666	0.7905025652788609	llm2geneset
