lib_name	descr	num_genes
Reactome_2022	Regulation Of Activated PAK-2p34 By Proteasome Mediated Degradation R-HSA-211733	49
Reactome_2022	Regulation Of Beta-Cell Development R-HSA-186712	41
Reactome_2022	Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829	55
Reactome_2022	Regulation Of Commissural Axon Pathfinding By SLIT And ROBO R-HSA-428542	9
Reactome_2022	Regulation Of Cytoskeletal Remodeling And Cell Spreading By IPP Complex Components R-HSA-446388	8
Reactome_2022	Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553	167
Reactome_2022	Regulation Of Gene Expression By Hypoxia-inducible Factor R-HSA-1234158	11
Reactome_2022	Regulation Of Gene Expression In Beta Cells R-HSA-210745	20
Reactome_2022	Regulation Of Gene Expression In Early Pancreatic Precursor Cells R-HSA-210747	8
Reactome_2022	Regulation Of Gene Expression In Endocrine-Committed (NEUROG3+) Progenitor Cells R-HSA-210746	5
Reactome_2022	Regulation Of Gene Expression In Late Stage (Branching Morphogenesis) Pancreatic Bud Precursor Cells R-HSA-210744	16
Reactome_2022	Regulation Of Glycolysis By Fructose 2,6-Bisphosphate Metabolism R-HSA-9634600	12
Reactome_2022	Regulation Of Innate Immune Responses To Cytosolic DNA R-HSA-3134975	15
Reactome_2022	Regulation Of Insulin Secretion R-HSA-422356	77
Reactome_2022	Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206	118
Reactome_2022	Regulation Of Localization Of FOXO Transcription Factors R-HSA-9614399	12
Reactome_2022	Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531	88
Reactome_2022	Regulation Of Necroptotic Cell Death R-HSA-5675482	29
Reactome_2022	Regulation Of Ornithine Decarboxylase (ODC) R-HSA-350562	50
Reactome_2022	Regulation Of Pyruvate Dehydrogenase (PDH) Complex R-HSA-204174	16
Reactome_2022	Regulation Of Signaling By CBL R-HSA-912631	18
Reactome_2022	Regulation Of Signaling By NODAL R-HSA-1433617	11
Reactome_2022	Relaxin Receptors R-HSA-444821	8
Reactome_2022	Release Of Hh-Np From Secreting Cell R-HSA-5362798	8
Reactome_2022	Release Of Apoptotic Factors From Mitochondria R-HSA-111457	7
Reactome_2022	Removal Of Aminoterminal Propeptides From Gamma-Carboxylated Proteins R-HSA-159782	10
Reactome_2022	Removal Of Flap Intermediate R-HSA-69166	14
Reactome_2022	Removal Of Flap Intermediate From C-strand R-HSA-174437	17
Reactome_2022	Repression Of WNT Target Genes R-HSA-4641265	14
Reactome_2022	Reproduction R-HSA-1474165	113
Reactome_2022	Resolution Of AP Sites Via Multiple-Nucleotide Patch Replacement Pathway R-HSA-110373	25
Reactome_2022	Resolution Of Abasic Sites (AP Sites) R-HSA-73933	38
Reactome_2022	Resolution Of D-Loop Structures R-HSA-5693537	34
Reactome_2022	Resolution Of D-loop Structures Thru Holliday Junction Intermediates R-HSA-5693568	33
Reactome_2022	Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554	27
Reactome_2022	Resolution Of Sister Chromatid Cohesion R-HSA-2500257	106
Reactome_2022	Respiratory Electron Transport R-HSA-611105	90
Reactome_2022	Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200	112
Reactome_2022	Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895	15
Reactome_2022	Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012	98
Reactome_2022	Response Of Mtb To Phagocytosis R-HSA-9637690	22
Reactome_2022	Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005	130
Reactome_2022	Response To Metal Ions R-HSA-5660526	14
Reactome_2022	Retinoid Metabolism And Transport R-HSA-975634	43
Reactome_2022	Retrograde Neurotrophin Signaling R-HSA-177504	14
Reactome_2022	Retrograde Transport At Trans-Golgi-Network R-HSA-6811440	48
Reactome_2022	Rev-mediated Nuclear Export Of HIV RNA R-HSA-165054	35
Reactome_2022	Reversal Of Alkylation Damage By DNA Dioxygenases R-HSA-73943	7
Reactome_2022	Reversible Hydration Of Carbon Dioxide R-HSA-1475029	12
Reactome_2022	Ribosomal Scanning And Start Codon Recognition R-HSA-72702	57
Reactome_2022	Role Of ABL In ROBO-SLIT Signaling R-HSA-428890	8
Reactome_2022	Role Of LAT2/NTAL/LAB On Calcium Mobilization R-HSA-2730905	14
Reactome_2022	Role Of Phospholipids In Phagocytosis R-HSA-2029485	26
Reactome_2022	Role Of Second Messengers In Netrin-1 Signaling R-HSA-418890	10
Reactome_2022	S Phase R-HSA-69242	161
Reactome_2022	SARS-CoV Infections R-HSA-9679506	369
Reactome_2022	SARS-CoV-1 Genome Replication And Transcription R-HSA-9679514	5
Reactome_2022	SARS-CoV-1 Infection R-HSA-9678108	52
Reactome_2022	SARS-CoV-2 Genome Replication And Transcription R-HSA-9694682	5
Reactome_2022	SARS-CoV-2 Infection R-HSA-9694516	283
Reactome_2022	SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671	121
Reactome_2022	SARS-CoV-2 Modulates Autophagy R-HSA-9754560	11
Reactome_2022	SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678	47
Reactome_2022	SARS-CoV-2 Targets PDZ Proteins In Cell-Cell Junction R-HSA-9705677	5
Reactome_2022	SARS-CoV-2 Targets Host Intracellular Signaling And Regulatory Pathways R-HSA-9755779	13
Reactome_2022	SARS-CoV-2-host Interactions R-HSA-9705683	196
Reactome_2022	SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577	59
Reactome_2022	SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113	54
Reactome_2022	SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion R-HSA-399955	14
Reactome_2022	SHC-mediated cascade:FGFR1 R-HSA-5654688	20
Reactome_2022	SHC-mediated cascade:FGFR2 R-HSA-5654699	22
Reactome_2022	SHC-mediated cascade:FGFR3 R-HSA-5654704	17
Reactome_2022	SHC-mediated cascade:FGFR4 R-HSA-5654719	19
Reactome_2022	SHC-related Events Triggered By IGF1R R-HSA-2428933	8
Reactome_2022	SHC1 Events In EGFR Signaling R-HSA-180336	13
Reactome_2022	SHC1 Events In ERBB2 Signaling R-HSA-1250196	21
Reactome_2022	SHC1 Events In ERBB4 Signaling R-HSA-1250347	13
Reactome_2022	SIRT1 Negatively Regulates rRNA Expression R-HSA-427359	37
Reactome_2022	SLBP Dependent Processing Of Replication-Dependent Histone Pre-mRNAs R-HSA-77588	11
Reactome_2022	SLBP Independent Processing Of Histone Pre-mRNAs R-HSA-111367	10
Reactome_2022	SLC Transporter Disorders R-HSA-5619102	99
Reactome_2022	SLC-mediated Transmembrane Transport R-HSA-425407	247
Reactome_2022	SMAC (DIABLO) Binds To IAPs R-HSA-111463	7
Reactome_2022	SMAC, XIAP-regulated Apoptotic Response R-HSA-111469	8
Reactome_2022	SMAD2/3 Phosphorylation Motif Mutants In Cancer R-HSA-3304356	6
Reactome_2022	SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796	36
Reactome_2022	SOS-mediated Signaling R-HSA-112412	6
Reactome_2022	SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339	108
Reactome_2022	STAT3 Nuclear Events Downstream Of ALK Signaling R-HSA-9701898	10
Reactome_2022	STAT5 Activation R-HSA-9645135	7
Reactome_2022	STAT5 Activation Downstream Of FLT3 ITD Mutants R-HSA-9702518	10
Reactome_2022	STING Mediated Induction Of Host Immune Responses R-HSA-1834941	16
Reactome_2022	SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	168
Reactome_2022	SUMO Is Proteolytically Processed R-HSA-3065679	5
Reactome_2022	SUMO Is Transferred From E1 To E2 (UBE2I, UBC9) R-HSA-3065678	6
Reactome_2022	SUMOylation R-HSA-2990846	174
Reactome_2022	SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214	76
Reactome_2022	SUMOylation Of DNA Methylation Proteins R-HSA-4655427	16
Reactome_2022	SUMOylation Of DNA Replication Proteins R-HSA-4615885	45
Reactome_2022	SUMOylation Of RNA Binding Proteins R-HSA-4570464	47
Reactome_2022	SUMOylation Of SUMOylation Proteins R-HSA-4085377	35
Reactome_2022	SUMOylation Of Chromatin Organization Proteins R-HSA-4551638	57
Reactome_2022	SUMOylation Of Immune Response Proteins R-HSA-4755510	11
Reactome_2022	SUMOylation Of Intracellular Receptors R-HSA-4090294	29
Reactome_2022	SUMOylation Of Transcription Cofactors R-HSA-3899300	43
Reactome_2022	SUMOylation Of Transcription Factors R-HSA-3232118	19
Reactome_2022	SUMOylation Of Ubiquitinylation Proteins R-HSA-3232142	39
Reactome_2022	Scavenging By Class A Receptors R-HSA-3000480	19
Reactome_2022	Scavenging By Class B Receptors R-HSA-3000471	6
Reactome_2022	Scavenging By Class F Receptors R-HSA-3000484	6
Reactome_2022	Scavenging Of Heme From Plasma R-HSA-2168880	12
Reactome_2022	Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328	31
Reactome_2022	Selective Autophagy R-HSA-9663891	61
Reactome_2022	Selenoamino Acid Metabolism R-HSA-2408522	114
Reactome_2022	Selenocysteine Synthesis R-HSA-2408557	90
Reactome_2022	Sema3A PAK Dependent Axon Repulsion R-HSA-399954	16
Reactome_2022	Sema4D In Semaphorin Signaling R-HSA-400685	24
Reactome_2022	Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572	20
Reactome_2022	Sema4D Mediated Inhibition Of Cell Attachment And Migration R-HSA-416550	8
Reactome_2022	Semaphorin Interactions R-HSA-373755	64
Reactome_2022	Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582	81
Reactome_2022	Sensing Of DNA Double Strand Breaks R-HSA-5693548	6
Reactome_2022	Sensory Perception R-HSA-9709957	616
Reactome_2022	Sensory Perception Of Salty Taste R-HSA-9730628	6
Reactome_2022	Sensory Perception Of Sweet, Bitter, And Umami (Glutamate) Taste R-HSA-9717207	41
Reactome_2022	Sensory Perception Of Taste R-HSA-9717189	47
Reactome_2022	Sensory Processing Of Sound R-HSA-9659379	75
Reactome_2022	Sensory Processing Of Sound By Inner Hair Cells Of Cochlea R-HSA-9662360	67
Reactome_2022	Sensory Processing Of Sound By Outer Hair Cells Of Cochlea R-HSA-9662361	53
Reactome_2022	Separation Of Sister Chromatids R-HSA-2467813	170
Reactome_2022	Serine Biosynthesis R-HSA-977347	9
Reactome_2022	Serotonin Neurotransmitter Release Cycle R-HSA-181429	18
Reactome_2022	Serotonin And Melatonin Biosynthesis R-HSA-209931	5
Reactome_2022	Serotonin Receptors R-HSA-390666	11
Reactome_2022	Sialic Acid Metabolism R-HSA-4085001	33
Reactome_2022	Signal Transduction R-HSA-162582	2465
Reactome_2022	Signal Amplification R-HSA-392518	33
Reactome_2022	Signal Attenuation R-HSA-74749	10
Reactome_2022	Signal Regulatory Protein Family Interactions R-HSA-391160	13
Reactome_2022	Signal Transduction By L1 R-HSA-445144	20
Reactome_2022	Signaling By ALK R-HSA-201556	26
Reactome_2022	Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370	55
Reactome_2022	Signaling By Activin R-HSA-1502540	15
Reactome_2022	Signaling By BMP R-HSA-201451	27
Reactome_2022	Signaling By BRAF And RAF1 Fusions R-HSA-6802952	62
Reactome_2022	Signaling By CSF3 (G-CSF) R-HSA-9674555	30
Reactome_2022	Signaling By EGFR R-HSA-177929	49
Reactome_2022	Signaling By EGFR In Cancer R-HSA-1643713	24
Reactome_2022	Signaling By ERBB2 ECD Mutants R-HSA-9665348	15
Reactome_2022	Signaling By ERBB2 KD Mutants R-HSA-9664565	24
Reactome_2022	Signaling By ERBB2 R-HSA-1227986	49
Reactome_2022	Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686	21
Reactome_2022	Signaling By ERBB2 In Cancer R-HSA-1227990	25
Reactome_2022	Signaling By ERBB4 R-HSA-1236394	57
Reactome_2022	Signaling By Erythropoietin R-HSA-9006335	24
Reactome_2022	Signaling By FGFR R-HSA-190236	86
Reactome_2022	Signaling By FGFR In Disease R-HSA-1226099	61
Reactome_2022	Signaling By FGFR1 R-HSA-5654736	49
Reactome_2022	Signaling By FGFR1 In Disease R-HSA-5655302	36
Reactome_2022	Signaling By FGFR2 IIIa TM R-HSA-8851708	19
Reactome_2022	Signaling By FGFR2 R-HSA-5654738	72
Reactome_2022	Signaling By FGFR2 In Disease R-HSA-5655253	42
Reactome_2022	Signaling By FGFR3 R-HSA-5654741	39
Reactome_2022	Signaling By FGFR3 In Disease R-HSA-5655332	21
Reactome_2022	Signaling By FGFR4 R-HSA-5654743	40
Reactome_2022	Signaling By FGFR4 In Disease R-HSA-5655291	10
Reactome_2022	Signaling By FLT3 ITD And TKD Mutants R-HSA-9703648	15
Reactome_2022	Signaling By FLT3 Fusion Proteins R-HSA-9703465	18
Reactome_2022	Signaling By GPCR R-HSA-372790	689
Reactome_2022	Signaling By Hedgehog R-HSA-5358351	135
Reactome_2022	Signaling By Hippo R-HSA-2028269	20
Reactome_2022	Signaling By Insulin Receptor R-HSA-74752	77
Reactome_2022	Signaling By Interleukins R-HSA-449147	453
Reactome_2022	Signaling By KIT In Disease R-HSA-9669938	19
Reactome_2022	Signaling By LRP5 Mutants R-HSA-5339717	6
Reactome_2022	Signaling By Leptin R-HSA-2586552	11
Reactome_2022	Signaling By MAPK Mutants R-HSA-9652817	7
Reactome_2022	Signaling By MET R-HSA-6806834	63
Reactome_2022	Signaling By MST1 R-HSA-8852405	5
Reactome_2022	Signaling By NODAL R-HSA-1181150	22
Reactome_2022	Signaling By NOTCH R-HSA-157118	203
Reactome_2022	Signaling By NOTCH1 R-HSA-1980143	74
Reactome_2022	Signaling By NOTCH2 R-HSA-1980145	32
Reactome_2022	Signaling By NOTCH3 R-HSA-9012852	49
Reactome_2022	Signaling By NOTCH4 R-HSA-9013694	81
Reactome_2022	Signaling By NTRK1 (TRKA) R-HSA-187037	114
Reactome_2022	Signaling By NTRK2 (TRKB) R-HSA-9006115	23
Reactome_2022	Signaling By NTRK3 (TRKC) R-HSA-9034015	16
Reactome_2022	Signaling By NTRKs R-HSA-166520	132
Reactome_2022	Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927	52
Reactome_2022	Signaling By Nuclear Receptors R-HSA-9006931	260
Reactome_2022	Signaling By PDGF R-HSA-186797	52
Reactome_2022	Signaling By PDGFR In Disease R-HSA-9671555	19
Reactome_2022	Signaling By PDGFRA Extracellular Domain Mutants R-HSA-9673770	11
Reactome_2022	Signaling By RAF1 Mutants R-HSA-9656223	38
Reactome_2022	Signaling By RNF43 Mutants R-HSA-5340588	7
Reactome_2022	Signaling By ROBO Receptors R-HSA-376176	209
Reactome_2022	Signaling By Receptor Tyrosine Kinases R-HSA-9006934	496
Reactome_2022	Signaling By Retinoic Acid R-HSA-5362517	41
Reactome_2022	Signaling By Rho GTPases R-HSA-194315	644
Reactome_2022	Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542	660
Reactome_2022	Signaling By SCF-KIT R-HSA-1433557	42
Reactome_2022	Signaling By TGF-beta Receptor Complex R-HSA-170834	91
Reactome_2022	Signaling By TGF-beta Receptor Complex In Cancer R-HSA-3304351	8
Reactome_2022	Signaling By TGFB Family Members R-HSA-9006936	119
Reactome_2022	Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192	53
Reactome_2022	Signaling By VEGF R-HSA-194138	102
Reactome_2022	Signaling By WNT R-HSA-195721	294
Reactome_2022	Signaling By WNT In Cancer R-HSA-4791275	33
Reactome_2022	Signaling By Activated Point Mutants Of FGFR1 R-HSA-1839122	11
Reactome_2022	Signaling By Cytosolic FGFR1 Fusion Mutants R-HSA-1839117	17
Reactome_2022	Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948	33
Reactome_2022	Signaling By Membrane-Tethered Fusions Of PDGFRA Or PDGFRB R-HSA-9673768	5
Reactome_2022	Signaling By B Cell Receptor (BCR) R-HSA-983705	109
Reactome_2022	Signaling To ERKs R-HSA-187687	33
Reactome_2022	Signaling To RAS R-HSA-167044	19
Reactome_2022	Signaling To P38 Via RIT And RIN R-HSA-187706	5
Reactome_2022	Small Interfering RNA (siRNA) Biogenesis R-HSA-426486	9
Reactome_2022	Smooth Muscle Contraction R-HSA-445355	43
Reactome_2022	Sodium-coupled Phosphate Cotransporters R-HSA-427652	5
Reactome_2022	Sodium-coupled Sulphate, Di- And Tri-Carboxylate Transporters R-HSA-433137	5
Reactome_2022	Sodium/Calcium Exchangers R-HSA-425561	10
Reactome_2022	Sodium/Proton Exchangers R-HSA-425986	8
Reactome_2022	Sperm Motility And Taxes R-HSA-1300642	9
Reactome_2022	Sphingolipid De Novo Biosynthesis R-HSA-1660661	44
Reactome_2022	Sphingolipid Metabolism R-HSA-428157	89
Reactome_2022	Spry Regulation Of FGF Signaling R-HSA-1295596	16
Reactome_2022	Stabilization Of P53 R-HSA-69541	56
Reactome_2022	Stimuli-sensing Channels R-HSA-2672351	100
Reactome_2022	Striated Muscle Contraction R-HSA-390522	33
Reactome_2022	Sulfide Oxidation To Sulfate R-HSA-1614517	5
Reactome_2022	Sulfur Amino Acid Metabolism R-HSA-1614635	26
Reactome_2022	Suppression Of Apoptosis R-HSA-9635465	6
Reactome_2022	Suppression Of Phagosomal Maturation R-HSA-9637687	13
Reactome_2022	Surfactant Metabolism R-HSA-5683826	29
Reactome_2022	Switching Of Origins To A Post-Replicative State R-HSA-69052	90
Reactome_2022	Synaptic Adhesion-Like Molecules R-HSA-8849932	21
Reactome_2022	Syndecan Interactions R-HSA-3000170	20
Reactome_2022	Synthesis Of (16-20)-Hydroxyeicosatetraenoic Acids (HETE) R-HSA-2142816	9
Reactome_2022	Synthesis Of 12-Eicosatetraenoic Acid Derivatives R-HSA-2142712	7
Reactome_2022	Synthesis Of 15-Eicosatetraenoic Acid Derivatives R-HSA-2142770	6
Reactome_2022	Synthesis Of 5-Eicosatetraenoic Acids R-HSA-2142688	9
Reactome_2022	Synthesis Of DNA R-HSA-69239	119
Reactome_2022	Synthesis Of Dolichyl-phosphate R-HSA-446199	6
Reactome_2022	Synthesis Of GDP-mannose R-HSA-446205	5
Reactome_2022	Synthesis Of IP2, IP, And Ins In Cytosol R-HSA-1855183	14
Reactome_2022	Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204	26
Reactome_2022	Synthesis Of Ketone Bodies R-HSA-77111	8
Reactome_2022	Synthesis Of Leukotrienes (LT) And Eoxins (EX) R-HSA-2142691	21
Reactome_2022	Synthesis Of Lipoxins (LX) R-HSA-2142700	6
Reactome_2022	Synthesis Of PA R-HSA-1483166	39
Reactome_2022	Synthesis Of PC R-HSA-1483191	27
Reactome_2022	Synthesis Of PE R-HSA-1483213	13
Reactome_2022	Synthesis Of PG R-HSA-1483148	8
Reactome_2022	Synthesis Of PI R-HSA-1483226	5
Reactome_2022	Synthesis Of PIPs At ER Membrane R-HSA-1483248	5
Reactome_2022	Synthesis Of PIPs At Golgi Membrane R-HSA-1660514	17
Reactome_2022	Synthesis Of PIPs At Early Endosome Membrane R-HSA-1660516	16
Reactome_2022	Synthesis Of PIPs At Late Endosome Membrane R-HSA-1660517	11
Reactome_2022	Synthesis Of PIPs At Plasma Membrane R-HSA-1660499	51
Reactome_2022	Synthesis Of Prostaglandins (PG) And Thromboxanes (TX) R-HSA-2162123	15
Reactome_2022	Synthesis Of UDP-N-acetyl-glucosamine R-HSA-446210	8
Reactome_2022	Synthesis Of Active Ubiquitin: Roles Of E1 And E2 Enzymes R-HSA-8866652	30
Reactome_2022	Synthesis Of Bile Acids And Bile Salts R-HSA-192105	34
Reactome_2022	Synthesis Of Bile Acids And Bile Salts Via 24-Hydroxycholesterol R-HSA-193775	14
Reactome_2022	Synthesis Of Bile Acids And Bile Salts Via 27-Hydroxycholesterol R-HSA-193807	15
Reactome_2022	Synthesis Of Bile Acids And Bile Salts Via 7Alpha-Hydroxycholesterol R-HSA-193368	24
Reactome_2022	Synthesis Of diphthamide-EEF2 R-HSA-5358493	8
Reactome_2022	Synthesis Of Epoxy (EET) And Dihydroxyeicosatrienoic Acids (DHET) R-HSA-2142670	8
Reactome_2022	Synthesis Of Glycosylphosphatidylinositol (GPI) R-HSA-162710	18
Reactome_2022	Synthesis Of Pyrophosphates In Cytosol R-HSA-1855167	10
Reactome_2022	Synthesis Of Substrates In N-glycan Biosythesis R-HSA-446219	63
Reactome_2022	Synthesis Of Very Long-Chain Fatty acyl-CoAs R-HSA-75876	24
Reactome_2022	Synthesis Of Wybutosine At G37 Of tRNA(Phe) R-HSA-6782861	6
Reactome_2022	Synthesis, Secretion, And Deacylation Of Ghrelin R-HSA-422085	19
Reactome_2022	Synthesis, Secretion, And Inactivation Of Glucagon-like Peptide-1 (GLP-1) R-HSA-381771	21
Reactome_2022	Synthesis, Secretion, And Inactivation Of Glucose-dependent Insulinotropic Polypeptide (GIP) R-HSA-400511	13
Reactome_2022	TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989	45
Reactome_2022	TBC/RABGAPs R-HSA-8854214	45
Reactome_2022	TCF Dependent Signaling In Response To WNT R-HSA-201681	198
Reactome_2022	TCR Signaling R-HSA-202403	116
Reactome_2022	TFAP2 (AP-2) Family Regulates Transcription Of Cell Cycle Factors R-HSA-8866911	5
Reactome_2022	TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors R-HSA-8866910	13
Reactome_2022	TFAP2A Acts As A Transcriptional Repressor During Retinoic Acid Induced Cell Differentiation R-HSA-8869496	5
Reactome_2022	TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	44
Reactome_2022	TGF-beta Receptor Signaling In EMT (Epithelial To Mesenchymal Transition) R-HSA-2173791	16
Reactome_2022	TICAM1, RIP1-mediated IKK Complex Recruitment R-HSA-168927	19
Reactome_2022	TICAM1,TRAF6-dependent Induction Of TAK1 Complex R-HSA-9014325	11
Reactome_2022	TICAM1-dependent Activation Of IRF3/IRF7 R-HSA-9013973	12
Reactome_2022	TLR3-mediated TICAM1-dependent Programmed Cell Death R-HSA-9013957	6
Reactome_2022	TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway R-HSA-5676594	17
